f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,471334.053976598,83.0569818888182,106660,32528000,4.4693E-12
68129,673120.057933027,81.4910860765757,,,
46416,952923.031362804,80.4068430692555,,,
31623,1341658.99050921,79.0410713501723,,,
21544,1894361.59231731,78.0695509004093,,,
14678,2645865.33628273,76.1861107681366,,,
10000,3715219.39910591,74.2174179215773,,,
6812.9,5153175.17999446,71.4670067598719,,,
4641.6,7088973.98728327,67.8399743091767,,,
3162.3,9602567.63472919,63.0379533000302,,,
2154.4,12688239.783578,57.2438998498712,,,
1467.8,16173419.620051,50.424083856626,,,
1000,19787300.001322,43.256614526083,,,
681.29,23264343.8643887,36.3943749115269,,,
464.16,26403779.4966086,30.0832893569038,,,
316.23,28978849.2339373,24.6376472410181,,,
215.44,31037575.8580039,20.7072712503213,,,
146.78,32760867.9553382,17.5127643092484,,,
100,34273177.2528235,15.8410080561283,,,
68.129,35729612.5312258,15.0742840289795,,,
46.416,37179871.9316621,15.3904440463192,,,
31.623,38835890.5021378,16.6109135154836,,,
21.544,40818446.8166058,18.949177383806,,,
14.678,43471850.5352316,22.4459697653767,,,
10,47049746.6840851,27.2111217702286,,,
