f,Z,Phi,Rs,Rct,C
10,1227898644,87.54673558,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,160034.9858,87.95191149,7868,7899100000,1.08E-11
68129,235185.35,88.23471605,,,
46416,344401.5295,88.54178073,,,
31623,504291.9269,88.70098058,,,
21544,738097.319,88.8185508,,,
14678,1078262.486,88.75913938,,,
10000,1578956.844,88.67617572,,,
6812.9,2305316.92,88.61504889,,,
4641.6,3366030.496,88.50182309,,,
3162.3,4908199.712,88.42610804,,,
2154.4,7162919.266,88.24465783,,,
1467.8,10438267.25,87.95833042,,,
1000,15194492.04,87.83267353,,,
681.29,22114243.32,87.69622609,,,
464.16,32089981.64,87.49714354,,,
316.23,46686883.13,87.32723909,,,
215.44,67665331.02,86.89801163,,,
146.78,98030893.98,86.52528358,,,
100,142046568.1,86.48849078,,,
68.129,204548833.7,85.89403219,,,
46.416,296229583.2,85.439035,,,
31.623,430084204.4,84.7835016,,,
21.544,606199689.4,85.20296568,,,
14.678,873402708,83.5471317,,,
10,1241159501,83.79910827,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,154041.7016,87.78339259,6968.9,2218900000,1.08E-11
68129,225838.7892,88.17980359,,,
46416,330675.3797,88.53839865,,,
31623,483222.9422,88.83518502,,,
21544,707684.2351,89.10546845,,,
14678,1034501.041,89.30808046,,,
10000,1518056.852,89.56498245,,,
6812.9,2228362.795,89.88969015,,,
4641.6,3284116.292,90.14843799,,,
3162.3,4848411.777,90.17638559,,,
2154.4,7153797.022,89.88535959,,,
1467.8,10509499.32,89.3297405,,,
1000,15398292.66,88.78386723,,,
681.29,22463146.18,88.17888436,,,
464.16,32751740.84,87.62133651,,,
316.23,47647368.88,87.02003477,,,
215.44,69362636.27,86.14171072,,,
146.78,100272841.1,85.21959887,,,
100,145383418.2,84.17071564,,,
68.129,209342040.4,82.56412028,,,
46.416,299032610.7,80.14358109,,,
31.623,420278891.2,77.35522825,,,
21.544,589655726.2,73.96538292,,,
14.678,801020089.5,69.01260738,,,
10,1063594110,65.93151875,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,177829.4417,89.0469057,1098.3,802880000,9.54E-12
68129,263244.3943,89.95474156,,,
46416,390611.3881,90.64761781,,,
31623,581684.9093,90.95369606,,,
21544,866008.2762,90.70300322,,,
14678,1279604.401,90.07844033,,,
10000,1884572.587,89.28991719,,,
6812.9,2748697.553,88.3939722,,,
4641.6,3995054.317,87.77260209,,,
3162.3,5788449.6,87.20075068,,,
2154.4,8369405.631,86.95101457,,,
1467.8,12128999.57,86.56815321,,,
1000,17627181.69,86.267251,,,
681.29,25648026.82,85.65459989,,,
464.16,37282928.7,84.57033266,,,
316.23,53806057.64,83.00003219,,,
215.44,77894073.33,81.28602449,,,
146.78,110635102.6,78.55610976,,,
100,157001884.8,74.95211823,,,
68.129,216569766.8,70.46100522,,,
46.416,290865446.7,65.67914849,,,
31.623,376794628.3,60.63574831,,,
21.544,471152767.6,57.3938954,,,
14.678,577087677.5,55.67714412,,,
10,708352312,55.7512887,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,149267.7603,87.15676903,10951,1193900000,1.26E-11
68129,218698.5471,87.48216027,,,
46416,319694.3181,87.70766913,,,
31623,466033.9526,87.81035512,,,
21544,679836.5396,87.77827956,,,
14678,988019.7019,87.73244863,,,
10000,1439621.681,87.65590656,,,
6812.9,2092349.465,87.67128982,,,
4641.6,3044454.327,87.60882283,,,
3162.3,4430157.317,87.57166375,,,
2154.4,6452294.8,87.43515596,,,
1467.8,9374580.551,87.17859586,,,
1000,13634749.59,86.86490053,,,
681.29,19794893.03,86.48833807,,,
464.16,28831312.97,85.73260335,,,
316.23,41872346.81,84.72512733,,,
215.44,60575547.19,83.45891176,,,
146.78,86793995.57,81.46469628,,,
100,123480850.9,79.19568061,,,
68.129,172448774.4,76.22781604,,,
46.416,235984282.4,73.30333578,,,
31.623,315359784.9,71.1139916,,,
21.544,415205646.1,69.92537278,,,
14.678,558937496.8,68.53144515,,,
10,726157513.6,69.60227347,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,119322.0403,86.75696359,9394.7,644760000,1.68E-11
68129,174722.7276,87.18162283,,,
46416,255073.0985,87.5669438,,,
31623,371876.8887,87.78205184,,,
21544,542318.7502,87.92073881,,,
14678,789433.8026,87.95760948,,,
10000,1153191.053,87.97392888,,,
6812.9,1680085.724,87.92516797,,,
4641.6,2451298.997,87.83644874,,,
3162.3,3577462.209,87.59356545,,,
2154.4,5216676.969,87.2102709,,,
1467.8,7603555.45,86.5948941,,,
1000,11045175.14,85.82900486,,,
681.29,16021241.39,84.70844408,,,
464.16,23248049.79,83.23764727,,,
316.23,33252647.99,81.02026318,,,
215.44,46534189.67,77.45519859,,,
146.78,64898538.28,77.4595373,,,
100,94779725.92,74.95524104,,,
68.129,112960021.4,71.03873054,,,
46.416,185629851.9,75.65822627,,,
31.623,217222159,64.62345024,,,
21.544,252079688.4,70.692111,,,
14.678,346856809.7,79.83488249,,,
10,525131071.6,72.85613677,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,171320.217,87.37515467,12216,315780000,1.14E-11
68129,251124.0776,87.53228352,,,
46416,366538.5874,87.67105106,,,
31623,534446.0308,87.69756013,,,
21544,779745.6631,87.7971258,,,
14678,1133350.748,87.62426448,,,
10000,1654629.9,87.49336489,,,
6812.9,2406944.955,87.33645954,,,
4641.6,3503526.54,87.03522409,,,
3162.3,5098756.611,86.63324651,,,
2154.4,7418714.477,85.9646944,,,
1467.8,10773872.76,84.82368956,,,
1000,15598156.18,83.34361564,,,
681.29,22437278.11,81.39226874,,,
464.16,32101158.7,78.67537196,,,
316.23,45311480.11,75.33478193,,,
215.44,62324326.19,71.20713293,,,
146.78,83349306.92,66.77681791,,,
100,107868499.2,63.0827885,,,
68.129,135562112.2,60.8195325,,,
46.416,170748820.3,60.33010053,,,
31.623,215403176.8,61.61001821,,,
21.544,280434357.9,62.9026064,,,
14.678,368430567.1,64.5463651,,,
10,494728822,65.31630475,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,168151.9665,87.32796229,11684,447280000,1.13E-11
68129,246458.7232,87.57553299,,,
46416,359762.5706,87.78709948,,,
31623,524992.2007,87.86421202,,,
21544,765820.5476,87.85766573,,,
14678,1113345.51,87.8311319,,,
10000,1624135.241,87.76983636,,,
6812.9,2365544.822,87.70027494,,,
4641.6,3446834.764,87.4848235,,,
3162.3,5021580.039,87.18666337,,,
2154.4,7311826.657,86.69819976,,,
1467.8,10612061.09,85.93119933,,,
1000,15409361.52,84.98320715,,,
681.29,22353912.52,83.7375285,,,
464.16,32220247.18,81.71642405,,,
316.23,46000704.21,79.3064515,,,
215.44,65331067.7,75.89936164,,,
146.78,89814116.9,72.09895673,,,
100,120753998.5,68.00472104,,,
68.129,158278130.7,64.25131537,,,
46.416,200609486.7,61.53120137,,,
31.623,252588362.3,60.58036521,,,
21.544,317699281.3,60.93069594,,,
14.678,406546666.6,62.29156376,,,
10,541721181.5,64.46865737,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,136346.7691,86.8000567,10617,321130000,1.39E-11
68129,199547.1617,87.23692539,,,
46416,291441.4039,87.53856978,,,
31623,424794.1148,87.76852711,,,
21544,620495.9522,87.86453229,,,
14678,902189.2542,87.78015558,,,
10000,1316459.642,87.7591172,,,
6812.9,1919180.06,87.6622894,,,
4641.6,2795989.138,87.38413453,,,
3162.3,4073720.518,87.07279695,,,
2154.4,5925780.091,86.51798616,,,
1467.8,8617238.692,85.61448759,,,
1000,12503035.18,84.57333412,,,
681.29,18084553.86,83.13764104,,,
464.16,25984042.19,81.02790877,,,
316.23,37107879.78,78.3857477,,,
215.44,52104128.11,74.62635588,,,
146.78,71484744.32,70.4639622,,,
100,95137428.11,66.24603603,,,
68.129,123025017.8,62.41292504,,,
46.416,155234492,59.99694657,,,
31.623,194981701.4,58.95677026,,,
21.544,244531101.1,59.18890052,,,
14.678,313122374.8,60.36053022,,,
10,410455219.2,61.20515451,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,132037.8316,86.63522683,10978,344630000,1.48E-11
68129,193124.1569,87.0830298,,,
46416,281993.4579,87.39436436,,,
31623,411151.891,87.58017497,,,
21544,599910.9425,87.6823419,,,
14678,871564.9171,87.59699073,,,
10000,1270347.689,87.55030798,,,
6812.9,1847839.709,87.42897106,,,
4641.6,2694250.511,87.23232417,,,
3162.3,3917826.181,86.87821189,,,
2154.4,5701813.797,86.40874593,,,
1467.8,8281830.121,85.57731459,,,
1000,12004667.19,84.57813029,,,
681.29,17357053.35,83.10131495,,,
464.16,24996000.27,81.17480908,,,
316.23,35664005.4,78.51157229,,,
215.44,50100049.61,75.10167709,,,
146.78,68486146.05,71.07445716,,,
100,91248257.8,67.28940408,,,
68.129,117873326.3,64.03371573,,,
46.416,150238259,62.25449591,,,
31.623,191200116.2,62.16236346,,,
21.544,246802651.2,62.84606435,,,
14.678,322397283.8,64.21594625,,,
10,427772377.2,64.95027975,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,136541.125,86.35843505,12418,2187200000,1.34E-11
68129,199445.8252,86.73916762,,,
46416,290314.7607,87.06856974,,,
31623,421822.0975,87.30528196,,,
21544,613277.9814,87.52451983,,,
14678,891214.4458,87.51616879,,,
10000,1298685.754,87.59024641,,,
6812.9,1886997.849,87.63649169,,,
4641.6,2747905.122,87.58617583,,,
3162.3,3993020.296,87.52458483,,,
2154.4,5798668.525,87.38460864,,,
1467.8,8425909.251,87.21871633,,,
1000,12233251.1,87.05714809,,,
681.29,17766103.06,86.8967703,,,
464.16,25744335.78,86.51524801,,,
316.23,37346360.95,86.15365494,,,
215.44,54046209.05,85.64084058,,,
146.78,78087921.95,84.7832389,,,
100,112534704.5,83.69788792,,,
68.129,161904414,82.67383021,,,
46.416,232650342.7,81.12985171,,,
31.623,330994221,78.87761918,,,
21.544,464734751.5,76.53354629,,,
14.678,641733740.2,74.58736068,,,
10,903182728,70.12760784,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,299837.904375238,87.2808609649546,27318,1573900000,7.1907E-12
68129,436999.97252428,87.0513577912991,,,
46416,634375.359981106,86.968158388159,,,
31623,919931.310044691,86.9011250056899,,,
21544,1333899.58440344,86.8359989773592,,,
14678,1929278.95824297,86.4369820288765,,,
10000,2799974.41164361,86.1967361055958,,,
6812.9,4046041.28193704,85.951778783462,,,
4641.6,5843005.40322359,85.6603933720347,,,
3162.3,8432779.88487626,85.2832186148162,,,
2154.4,12161053.0286661,84.6351233549462,,,
1467.8,17454694.2835473,84.0676155542426,,,
1000,25044707.72782,83.3910955729035,,,
681.29,35794545.2377716,82.5174125642665,,,
464.16,51015227.8344697,81.6776728267073,,,
316.23,72338013.496475,80.1127645475498,,,
215.44,101960408.472698,78.7323311062038,,,
146.78,142460628.266083,77.0015229655576,,,
100,196603882.565618,74.931605542283,,,
68.129,268996812.403377,73.3804250473249,,,
46.416,364425456.473597,71.5383369674755,,,
31.623,489584301.712444,69.6555942941311,,,
21.544,657796618.35043,69.3774186533223,,,
14.678,898719667.093589,68.3873116177122,,,
10,1174462787.9741,67.0296549626449,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,342074.97642149,86.3692489721694,52942,577180000,6.7651E-12
68129,496857.853753313,85.2591920827353,,,
46416,714881.73003748,84.3288552103793,,,
31623,1018090.60536826,83.5554761634302,,,
21544,1446700.46710065,82.8565338831318,,,
14678,2043834.45475967,82.6795494290706,,,
10000,2915131.57459006,82.7712978537715,,,
6812.9,4149272.37359036,82.9636679332233,,,
4641.6,5938739.06028558,83.040087043252,,,
3162.3,8500738.33446275,82.8870839182417,,,
2154.4,12179743.9874094,82.3830515860155,,,
1467.8,17440781.7081079,81.6317247961868,,,
1000,24839077.6196243,80.4957031818327,,,
681.29,35244374.5305406,79.1297594159776,,,
464.16,50006103.0336296,77.4762503942417,,,
316.23,70269682.216194,75.2518933843184,,,
215.44,97989023.4848372,72.5572818787529,,,
146.78,132192416.208779,69.1793538840153,,,
100,177771305.756583,66.2848311768843,,,
68.129,233306763.012538,62.299971011195,,,
46.416,298398447.111099,59.2235326475781,,,
31.623,375230419.604535,55.3470711710888,,,
21.544,469386928.293532,51.6052781141501,,,
14.678,610379883.28726,50.7228401136514,,,
10,737224809.670437,48.8680643749186,,,
