f,Z,Phi,Rs,Rct,C
146.78,77116340.33,84.73243046,,,
100,111408576.4,85.31765452,,,
68.129,161455198.2,85.69257509,,,
46.416,234986536,85.72759859,,,
31.623,335697842.4,86.01657112,,,
21.544,493591977.9,85.34330375,,,
14.678,698878211.7,84.75135208,,,
10,1016319689,85.62356585,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,354176.1285,65.98220902,235100,8156500000,1.13E-11
68129,456424.718,62.42294502,,,
46416,569425.1339,60.66396698,,,
31623,706014.6301,61.49878192,,,
21544,891527.0271,64.51535934,,,
14678,1159223.283,68.95246887,,,
10000,1573528.917,73.64756481,,,
6812.9,2192935.957,77.91743406,,,
4641.6,3124986.753,81.56628516,,,
3162.3,4524622.159,84.41763238,,,
2154.4,6647997.401,86.66776762,,,
1467.8,9846151.884,87.88123217,,,
1000,14674476.16,88.07011253,,,
681.29,21756404.99,86.70437262,,,
464.16,31503217.14,85.09309023,,,
316.23,45070484.61,84.0819661,,,
215.44,63772208.32,83.97416597,,,
146.78,90328623.32,84.15737371,,,
100,129582585,84.86679021,,,
68.129,187008638.8,85.32911733,,,
46.416,268637270.1,85.51815097,,,
31.623,387015421.4,85.21552287,,,
21.544,560176879,85.95031305,,,
14.678,830742752,85.47066888,,,
10,1178997308,84.18067485,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,124993.0367,84.40592485,18201,6848900000,1.51E-11
68129,180271.5385,84.52682881,,,
46416,258593.6158,84.69367457,,,
31623,370482.5898,85.13082131,,,
21544,532515.0674,85.74305217,,,
14678,768374.0513,86.26765655,,,
10000,1115304.463,86.79510125,,,
6812.9,1620168.767,87.18016849,,,
4641.6,2357999.24,87.48043594,,,
3162.3,3429361.903,87.67764496,,,
2154.4,5003464.441,87.8074734,,,
1467.8,7274401.955,87.75294879,,,
1000,10588967.79,87.84938247,,,
681.29,15432019.46,87.85178684,,,
464.16,22426644.84,87.75802371,,,
316.23,32759422.12,87.68171299,,,
215.44,47653126.62,87.37574325,,,
146.78,69116233.18,87.22087335,,,
100,100231859,87.08662311,,,
68.129,145994601.1,86.88621724,,,
46.416,211157296.2,86.65981256,,,
31.623,303666749,85.98691406,,,
21.544,444434278.9,84.67542349,,,
14.678,630830895.7,85.52894017,,,
10,922803106.5,84.32416412,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,102531.3484,85.63385625,9985.8,6864600000,1.74E-11
68129,149549.2201,86.40169654,,,
46416,218131.6598,87.01715113,,,
31623,317779.7281,87.42368123,,,
21544,463451.9606,87.68886571,,,
14678,674369.985,87.82863876,,,
10000,983491.2175,87.93707224,,,
6812.9,1432206.44,88.06596988,,,
4641.6,2087763.172,88.12529577,,,
3162.3,3044006.309,88.177444,,,
2154.4,4430010.563,88.16468257,,,
1467.8,6473609.029,88.0585878,,,
1000,9427212.061,88.09361341,,,
681.29,13726616.35,88.02807692,,,
464.16,19992560.98,87.85728042,,,
316.23,29146176.54,87.73315547,,,
215.44,42507143.8,87.8469579,,,
146.78,62339627.14,87.04894021,,,
100,100437095.7,87.86859761,,,
68.129,133100033.3,84.27902639,,,
46.416,164515302.3,91.12509747,,,
31.623,318106569,94.63756554,,,
21.544,313862923.6,79.15076851,,,
14.678,555117482.9,82.94404392,,,
10,831706043.5,88.5202093,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,105495.8255,85.95381044,9529.7,4494900000,1.67E-11
68129,154135.9452,86.69100587,,,
46416,224940.1932,87.24627036,,,
31623,327891.0552,87.62502255,,,
21544,478577.3042,87.88549111,,,
14678,696003.5878,87.95046686,,,
10000,1016784.101,88.07375652,,,
6812.9,1481810.152,88.12118955,,,
4641.6,2159756.742,88.17096463,,,
3162.3,3146087.627,88.15784473,,,
2154.4,4590082.12,88.07442655,,,
1467.8,6681284.155,88.00442254,,,
1000,9736773.215,87.94505425,,,
681.29,14178164.68,87.86717905,,,
464.16,20639897.63,87.7351566,,,
316.23,30014329.2,87.58665679,,,
215.44,43583271.05,87.32755733,,,
146.78,63379069.88,86.88608262,,,
100,91818976.28,86.48964603,,,
68.129,133596245.2,86.18576414,,,
46.416,192281176.9,85.69644732,,,
31.623,279199916.6,84.33102626,,,
21.544,397484787.9,83.9242935,,,
14.678,583031139.6,82.98398666,,,
10,809062864.1,82.13506452,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,106039.4481,85.72606368,10102,4503200000,1.66E-11
68129,154978.9953,86.52249566,,,
46416,226090.3064,87.11036463,,,
31623,329486.4842,87.47354926,,,
21544,480653.1217,87.75997327,,,
14678,699163.5729,87.84883959,,,
10000,1020383.682,87.95612842,,,
6812.9,1486786.76,88.04331655,,,
4641.6,2167074.334,88.04542276,,,
3162.3,3157136.245,88.04415104,,,
2154.4,4598210.226,88.06362835,,,
1467.8,6691419.85,87.89876026,,,
1000,9747663.102,87.86322281,,,
681.29,14188808.48,87.7583842,,,
464.16,20633189.29,87.64171604,,,
316.23,30006010.67,87.43959778,,,
215.44,43707804.93,87.13610341,,,
146.78,63364646.47,86.81185488,,,
100,91737347.87,86.52197545,,,
68.129,133207718.9,86.09845696,,,
46.416,192814023.8,85.35631407,,,
31.623,279067872.6,85.04384566,,,
21.544,399208868.9,84.20124661,,,
14.678,579822687.6,83.17842773,,,
10,826007085.1,81.57071618,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,679404.5451,91.67018886,-10446,35184000000,2.44E-12
68129,1010776.626,90.66487091,,,
46416,1483385.619,90.25245947,,,
31623,2172022.304,89.87170689,,,
21544,3188872.904,89.22912531,,,
14678,4665260.145,89.39096827,,,
10000,6851981.18,89.1450137,,,
6812.9,9960129.763,88.9224387,,,
4641.6,14524934.69,88.96975585,,,
3162.3,21400323.94,88.85112219,,,
2154.4,31188084.67,88.91439358,,,
1467.8,45486349.89,88.57419753,,,
1000,66679326.28,88.84088284,,,
681.29,96510725.25,88.37532086,,,
464.16,142942187.4,88.3185423,,,
316.23,206757006.9,88.82904267,,,
215.44,309365530,89.68379029,,,
146.78,437512808,87.40358521,,,
100,644918027.3,85.52970182,,,
68.129,923268747.9,86.28582437,,,
46.416,1327094358,86.48728154,,,
31.623,2054949207,85.07811558,,,
21.544,2799521494,83.89790967,,,
14.678,4093355046,82.09887689,,,
10,5321120863,84.65454202,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,102718.7822,85.25504053,11376,2729800000,1.78E-11
68129,149673.0467,85.97246947,,,
46416,217801.9021,86.53174294,,,
31623,316783.5129,86.95582998,,,
21544,460579.9781,87.19789993,,,
14678,669144.5819,87.26123594,,,
10000,973014.2134,87.37708086,,,
6812.9,1414424.333,87.44946722,,,
4641.6,2057074.013,87.47936562,,,
3162.3,2991074.163,87.47707269,,,
2154.4,4346796.526,87.47076715,,,
1467.8,6313747.434,87.35047015,,,
1000,9167905.048,87.27662378,,,
681.29,13331274.98,87.1245379,,,
464.16,19356683.97,86.92773469,,,
316.23,28079403.82,86.73175014,,,
215.44,40641789.63,86.27535546,,,
146.78,58888675.29,85.75138601,,,
100,84929879.93,85.26951074,,,
68.129,122768774.1,84.54782704,,,
46.416,176614240.3,83.69619313,,,
31.623,251971190.6,82.32289701,,,
21.544,359916538.3,81.15780189,,,
14.678,513710765,79.51440802,,,
10,718241966.6,78.69580054,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,104710.4353,85.24214224,11710,2850900000,1.75E-11
68129,152550.3444,85.95208212,,,
46416,221871.494,86.49079752,,,
31623,322405.8253,86.85560976,,,
21544,468645.8666,87.10320764,,,
14678,680277.3646,87.21763978,,,
10000,989657.758,87.3507961,,,
6812.9,1439407.158,87.43711289,,,
4641.6,2091014.475,87.46901084,,,
3162.3,3039755.709,87.44101032,,,
2154.4,4417762.579,87.40176844,,,
1467.8,6414272.284,87.24282015,,,
1000,9311590.855,87.2043989,,,
681.29,13530697.15,87.05913019,,,
464.16,19636335.81,86.87823211,,,
316.23,28461929.63,86.74699046,,,
215.44,41287800.56,86.44781509,,,
146.78,59664089.57,85.82231189,,,
100,86015974.92,85.29433944,,,
68.129,124173475.7,84.88071905,,,
46.416,179015057,83.87859777,,,
31.623,256873165.5,83.19062188,,,
21.544,368484141.3,81.71801354,,,
14.678,522260222.5,80.42812816,,,
10,740839544.8,77.8264097,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,103688.314296352,85.2020710820298,11349,2844000000,1.7511E-11
68129,151388.776561203,86.0256232270751,,,
46416,220342.0753911,86.6298850882064,,,
31623,320681.034958233,87.0427430724066,,,
21544,467202.691721234,87.3461881811638,,,
14678,678336.155610947,87.3991682757708,,,
10000,988099.620285627,87.5150257897323,,,
6812.9,1437092.09122257,87.5620662445431,,,
4641.6,2089836.33756391,87.5779099223222,,,
3162.3,3041995.01850424,87.5510649525139,,,
2154.4,4415857.68961882,87.6023579693883,,,
1467.8,6418745.50425044,87.3843910498739,,,
1000,9326111.17425729,87.2867023503417,,,
681.29,13548758.1572026,87.1689263253767,,,
464.16,19693287.6431529,87.0183414410798,,,
316.23,28512224.566971,86.7024986668018,,,
215.44,41416023.2665166,86.5278033534265,,,
146.78,59840540.9121336,85.9259619285177,,,
100,86604816.1918229,85.341271615636,,,
68.129,125293691.814856,84.7904378782822,,,
46.416,179885642.263356,83.7349598336122,,,
31.623,258161539.484198,82.8020980226605,,,
21.544,368651597.64365,81.8978104769246,,,
14.678,528642770.872379,80.1977120637125,,,
10,736852994.841545,77.9527731468831,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,102689.979019133,85.188074108845,11495,2542700000,1.7946E-11
68129,149659.028896546,85.9727795846545,,,
46416,217976.335962439,86.5326297830946,,,
31623,316921.000765144,86.9397300500674,,,
21544,461291.03828029,87.1950733215577,,,
14678,669349.378228382,87.2264788702195,,,
10000,974605.719883113,87.3092670960689,,,
6812.9,1415835.7267414,87.336979599019,,,
4641.6,2057101.28524453,87.3202531154129,,,
3162.3,2988272.25793318,87.2643739532384,,,
2154.4,4336966.14475076,87.1806880880789,,,
1467.8,6288080.46598028,87.0579277144188,,,
1000,9128492.9429292,86.981820497041,,,
681.29,13232700.4165403,86.8555155424444,,,
464.16,19207203.6928005,86.6413263055808,,,
316.23,27834305.9364519,86.3996952183387,,,
215.44,40369444.4591617,86.0228522386743,,,
146.78,58248614.6459047,85.4111088372337,,,
100,84341000.0797448,85.0690448745285,,,
68.129,121018170.800762,84.2630798193776,,,
46.416,174198002.320162,83.2754416639738,,,
31.623,248647251.377351,82.0724053025943,,,
21.544,353623966.747089,80.5847922111806,,,
14.678,502436397.853609,79.0743107087758,,,
10,718044488.449974,77.8066218426912,,,
