f,Z,Phi,Rs,Rct,C
46416,1013137.90946864,82.3205620444995,,,
31623,1445082.30529307,80.8756532151034,,,
21544,2055006.87484181,79.2972520765458,,,
14678,2873919.35339148,76.9969025050247,,,
10000,4012562.54140484,74.4263378880552,,,
6812.9,5492586.83104451,71.6523406694692,,,
4641.6,7422594.43766883,68.5765047902851,,,
3162.3,9812064.08142599,65.5248957359402,,,
2154.4,12760279.5467135,62.9918943524862,,,
1467.8,16285269.6670907,61.1644209825212,,,
1000,20670495.9462673,60.5123096381563,,,
681.29,26285257.0243848,60.8538346894931,,,
464.16,33724229.6463823,61.82226424564,,,
316.23,43891155.9735095,63.361943081316,,,
215.44,57924450.5741638,64.6976304657198,,,
146.78,76812351.1200745,65.8052915769244,,,
100,103230227.984418,66.8691394693843,,,
68.129,138301225.070262,66.9880961284645,,,
46.416,187018744.005151,66.8015468499557,,,
31.623,250839859.146797,66.0851137943075,,,
21.544,337546268.767084,64.9493298794784,,,
14.678,449252940.643489,63.5929914566653,,,
10,608152677.539996,60.3247030274049,,,
