f,Z,Phi,Rs,Rct,C
68129,671642.245949421,81.2699469747614,,,
46416,956392.05995131,79.0567513329736,,,
31623,1349387.73386183,76.4352813300503,,,
21544,1871207.43372128,73.2722028250116,,,
14678,2542627.35273345,69.2654995689121,,,
10000,3378849.2583443,65.4223823945178,,,
6812.9,4383840.45368495,62.298380314854,,,
4641.6,5592039.04564603,59.8111569693833,,,
3162.3,7085982.57754268,58.2240253917792,,,
2154.4,8998760.03111872,57.2841044881576,,,
1467.8,11405747.5827675,56.2198148487343,,,
1000,14446319.4980399,55.315363466893,,,
681.29,18182693.8178711,54.5504043028457,,,
464.16,22768198.1185884,54.0029117420275,,,
316.23,28443609.3161431,53.8663932550338,,,
215.44,35597618.2216489,53.8764348753436,,,
146.78,44694438.4306327,54.263244624404,,,
100,56280842.0584881,54.7052029711828,,,
68.129,71248425.1081841,55.3761908974508,,,
46.416,90540252.1473847,55.7683953711996,,,
31.623,114777887.274215,56.3601053267946,,,
21.544,147910006.181106,56.628647791076,,,
14.678,187366520.486612,57.1575281898107,,,
10,242024002.816832,56.9744121727361,,,
