f,Z,Phi,Rs,Rct,C
68.129,1.91E+08,87.6521,,,
46.416,2.77E+08,87.5513,,,
31.623,4.03E+08,86.6349,,,
21.544,5.83E+08,86.3351,,,
14.678,8.35E+08,86.3164,,,
10,1.21E+09,85.4532,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,148384,86.3183,12000,9810000000,1.16E-11
68129,217262,87.0314,,,
46416,317417,87.5535,,,
31623,463642,87.9003,,,
21544,677225,88.1223,,,
14678,986581,88.2768,,,
10000,1.44E+06,88.3631,,,
6812.9,2.11E+06,88.4235,,,
4641.6,3.07E+06,88.5137,,,
3162.3,4.49E+06,88.5275,,,
2154.4,6.54E+06,88.5834,,,
1467.8,9.56E+06,88.411,,,
1000,1.39E+07,88.4241,,,
681.29,2.03E+07,88.3589,,,
464.16,2.96E+07,88.2765,,,
316.23,4.33E+07,88.0634,,,
215.44,6.32E+07,88.1491,,,
146.78,9.17E+07,87.565,,,
100,1.34E+08,87.3509,,,
68.129,1.94E+08,87.0227,,,
46.416,2.82E+08,86.8957,,,
31.623,4.07E+08,86.37,,,
21.544,5.94E+08,86.22,,,
14.678,8.49E+08,86.3029,,,
10,1.23E+09,83.6377,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,139548.48,86.1440677,11816,7488300000,1.24E-11
68129,204257.468,86.8573389,,,
46416,298506.686,87.4417985,,,
31623,435966.384,87.8303971,,,
21544,636814.989,88.0762238,,,
14678,9.27E+05,88.1694989,,,
10000,1.36E+06,88.2744606,,,
6812.9,1.98E+06,88.3232222,,,
4641.6,2.88E+06,88.4553489,,,
3162.3,4.21E+06,88.4588021,,,
2154.4,6.14E+06,88.382213,,,
1467.8,8.95E+06,88.3423718,,,
1000,1.31E+07,88.2853173,,,
681.29,1.91E+07,88.2308542,,,
464.16,2.78E+07,88.0399855,,,
316.23,4.05E+07,87.9940526,,,
215.44,5.90E+07,88.0925012,,,
146.78,8.57E+07,87.3451617,,,
100,1.24E+08,86.9509492,,,
68.129,1.80E+08,86.904635,,,
46.416,2.61E+08,86.2940318,,,
31.623,3.80E+08,85.8076085,,,
21.544,5.49E+08,85.2106327,,,
14.678,8.00E+08,84.0907805,,,
10,1139429439,83.0892804,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,129744.216,85.5555242,12713,3560100000,1.44E-11
68129,189521.486,86.4223087,,,
46416,276306.833,87.0267649,,,
31623,403305.503,87.5449596,,,
21544,588283.56,87.8200713,,,
14678,856383.586,87.9037804,,,
10000,1250639.14,87.9813248,,,
6812.9,1822971.11,88.059274,,,
4641.6,2657104.78,88.0338968,,,
3162.3,3876256.39,87.9586876,,,
2154.4,5652264.31,87.7101666,,,
1467.8,8226811.72,87.4354432,,,
1000,11974870.1,87.1259739,,,
681.29,17410484.5,86.6151031,,,
464.16,25281443.1,85.8139241,,,
316.23,36449704,85.1156597,,,
215.44,52653300.2,84.072919,,,
146.78,74713926.8,82.58358,,,
100,105884129,81.6436684,,,
68.129,147684146,81.0485527,,,
46.416,207272841,81.1293937,,,
31.623,294132034,81.586094,,,
21.544,415135168,81.812547,,,
14.678,591729073,82.3097137,,,
10,852821944,82.1633101,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,134962.6129,78.86824928,51117,627420000,2.19E-11
68129,190664.0003,77.68584483,,,
46416,264703.3805,76.39852603,,,
31623,362648.917,75.46938055,,,
21544,495421.4247,75.2538856,,,
14678,677268.2775,75.60193468,,,
10000,934422.0943,76.4568105,,,
6812.9,1298771.295,77.36234575,,,
4641.6,1818833.788,77.94979414,,,
3162.3,2555682.215,78.13482986,,,
2154.4,3580074.263,77.84218528,,,
1467.8,4953043.65,77.26689473,,,
1000,6748756.339,77.11324465,,,
681.29,9153867.219,78.20366093,,,
464.16,12470654.24,80.90332867,,,
316.23,17528934.62,84.84917225,,,
215.44,25733881.59,89.00756199,,,
146.78,39762232.37,91.42574044,,,
100,64156520.77,91.91789829,,,
68.129,101566307.6,88.79186274,,,
46.416,161619004.7,84.05204288,,,
31.623,238386874,74.60699316,,,
21.544,351661086.4,62.75709114,,,
14.678,398168558,46.45816527,,,
10,470105752.5,30.87981432,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,136625.0526,85.54511408,14435,1.10E+12,1.28E-11
68129,199450.7748,86.24810796,,,
46416,290904.784,86.80452983,,,
31623,423207.0128,87.094548,,,
21544,616637.808,87.35119293,,,
14678,895695.4615,87.3516077,,,
10000,1303372.213,87.29339158,,,
6812.9,1892747.88,87.26675313,,,
4641.6,2747387.419,87.19708014,,,
3162.3,3979424.276,87.10845921,,,
2154.4,5757559.004,87.05863938,,,
1467.8,8332499.877,87.14309413,,,
1000,12080022.74,87.38284483,,,
681.29,17508599.7,87.60156346,,,
464.16,25341335.97,88.16549453,,,
316.23,36804395.71,88.64455727,,,
215.44,53353673,89.38555363,,,
146.78,76952068.2,90.20546738,,,
100,112139918.9,92.77353973,,,
68.129,164641083.2,96.05878575,,,
46.416,249475589.6,101.2327213,,,
31.623,396769891.9,105.9891771,,,
21.544,649228367,110.8055867,,,
14.678,1115810901,114.0379391,,,
10,2018148673,109.59381,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,99678.4858399867,78.189375870329,27383,42689000,2.205E-11
68129,140432.10032405,79.4032096413923,,,
46416,198840.218988175,80.7042428763175,,,
31623,282455.346521755,81.603278951276,,,
21544,403625.347234921,82.3970903775568,,,
14678,577627.718809532,82.8069274251543,,,
10000,829229.249750995,82.8629020966855,,,
6812.9,1187006.76357299,82.4228298879754,,,
4641.6,1702304.63342792,81.8772526294055,,,
3162.3,2445253.52662791,81.1218111865279,,,
2154.4,3496423.77281585,79.7390960011152,,,
1467.8,4950371.08359663,77.6692281283049,,,
1000,6989503.98662927,75.1305896121058,,,
681.29,9743278.95488894,71.3140265991059,,,
464.16,13280111.2085223,66.0283179123211,,,
316.23,17478639.6433656,59.3028392543196,,,
215.44,21772845.9018594,52.3622444984953,,,
146.78,25818584.3574281,46.9285614089037,,,
100,30328653.2576013,44.6967439646643,,,
68.129,35371459.9331575,45.3358879116609,,,
46.416,43457896.7497186,47.4123614963477,,,
31.623,51568924.8657903,51.3134905819112,,,
21.544,72611181.5032717,54.8612838730702,,,
14.678,104677589.24217,52.8713470262975,,,
10,111100994.060782,40.5525474159135,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,132115.009492126,79.6314181480372,40961,1862100000,1.7756E-11
68129,187018.361576899,78.9830859377928,,,
46416,261431.314249002,78.3657683052426,,,
31623,361140.278411746,78.1146278707689,,,
21544,498121.84091792,78.5850073534892,,,
14678,690716.41284582,79.6291453078997,,,
10000,970977.065564486,81.0307974395596,,,
6812.9,1377002.8316258,82.4592624490231,,,
4641.6,1970107.92488535,83.7659058209904,,,
3162.3,2838013.09024281,84.7566412804826,,,
2154.4,4097502.67612339,85.5391656895007,,,
1467.8,5937253.60618044,86.0779106711431,,,
1000,8613151.79217957,86.5295857060599,,,
681.29,12509224.4990565,86.8290603405801,,,
464.16,18208263.1390842,86.9560935580917,,,
316.23,26475146.8962759,86.9370820875396,,,
215.44,38486057.7285801,86.7491474790925,,,
146.78,56081691.7385554,86.3852435571036,,,
100,81562523.6942904,85.9981567363412,,,
68.129,118330149.256634,85.2148556684973,,,
46.416,171938065.140971,84.3102621021841,,,
31.623,248417315.315906,82.8665394797923,,,
21.544,365590309.382385,78.9686663133187,,,
14.678,559442388.846794,73.7036106566779,,,
10,905601761.458844,61.3861242749379,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,159488.927299931,81.0929712304603,31327,2964100,1.2587E-11
68129,230572.495255691,79.5835149270754,,,
46416,330081.755370367,77.2146078383966,,,
31623,465956.021196948,73.8184742909203,,,
21544,646276.787036013,69.280227977191,,,
14678,868718.385394395,63.8196640056881,,,
10000,1133961.82621742,57.9914041517405,,,
6812.9,1429292.26200923,52.0930467215588,,,
4641.6,1746302.80997342,46.4446956539892,,,
3162.3,2077847.05864766,41.497468348783,,,
2154.4,2416122.66432922,37.468617079439,,,
1467.8,2748760.83451791,34.4039801503865,,,
1000,3085151.79159148,32.6332442577608,,,
681.29,3430992.39132145,32.0724022169051,,,
464.16,3847359.94033074,32.6221138190817,,,
316.23,4373584.35683468,33.8229633332301,,,
215.44,5020843.24483984,35.4208591550242,,,
146.78,5874339.11770074,37.0964437130552,,,
100,6955026.48352595,38.4758406975987,,,
68.129,8262692.64790651,39.2251702762781,,,
46.416,9857821.02789861,39.5493193693377,,,
31.623,2417868.84027784,37.5539155067104,,,
21.544,2812531.09015181,36.5012472231868,,,
14.678,3208602.23714605,34.8423060739568,,,
10,3655710.72345715,33.6743921392076,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,52350.570473841,42.4674174030757,50927,150270,1.3973E-10
68129,62957.5266600485,38.0500652087203,,,
46416,73958.0516440496,33.7941141798973,,,
31623,85032.6018400981,29.8418445188031,,,
21544,95705.3413944359,26.3431958837886,,,
14678,105757.858031973,23.4265748821643,,,
10000,115811.998274924,21.2899501988569,,,
6812.9,125710.125399458,19.7054482151817,,,
4641.6,136140.681844048,18.5409816957015,,,
3162.3,141271.85403113,18.9917035176233,,,
2154.4,153313.623114427,18.230642660109,,,
1467.8,166277.489442598,17.3819754359566,,,
1000,179946.299202835,16.2642158444692,,,
681.29,193059.033486279,15.6838562812004,,,
464.16,205637.080273652,13.6222597749157,,,
316.23,218971.466098888,12.1488895998458,,,
215.44,233232.793275419,10.9955110305856,,,
146.78,245913.388276731,10.1355808685159,,,
100,255190.977483955,9.59807183984023,,,
68.129,265056.891948292,9.49885212239734,,,
46.416,276626.05564513,9.84106962799548,,,
31.623,289784.112772277,10.4937536501763,,,
21.544,304394.909529124,11.4484956795148,,,
14.678,321749.451817065,12.5513998690626,,,
10,344138.857429451,13.7783063342372,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,130711.902024772,74.5644717202481,53012,1425400000,2.1042E-11
68129,180261.991252688,74.6628620596127,,,
46416,246842.375404628,75.0947092421167,,,
31623,338188.597983419,75.9876279666618,,,
21544,467206.568689659,77.2175110141122,,,
14678,649483.057274558,78.5167806932011,,,
10000,913790.629123893,79.8804711849376,,,
6812.9,1293112.51136383,80.991584513626,,,
4641.6,1837093.62738562,81.7705384083028,,,
3162.3,2613811.52043001,82.3831943540771,,,
2154.4,3721434.41545783,82.967526814582,,,
1467.8,5295169.40318383,83.568606604762,,,
1000,7584580.13714771,84.3157921096862,,,
681.29,10935446.7432233,84.9118310696686,,,
464.16,15840763.08773,85.2461249196422,,,
316.23,22925275.2047298,85.3675939430617,,,
215.44,33223917.3164095,85.2278383138001,,,
146.78,48007616.2307044,84.5783574498304,,,
100,69304358.8543395,83.731724531713,,,
68.129,99506854.1976407,82.4281581611786,,,
46.416,142446191.134673,80.5368784512644,,,
31.623,201232919.842609,78.7306567544238,,,
21.544,282930384.915066,76.9589616968658,,,
14.678,396576504.69063,75.6847732058077,,,
10,558042928.696191,73.4479173515932,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,77627.6579645927,60.3773416647033,45976,332020,3.43E-11
68129,103823.291211973,54.6225447201734,,,
46416,133992.503339186,47.7289197926095,,,
31623,164357.391042503,40.4090607998732,,,
21544,191824.861071561,33.5591631336927,,,
14678,214734.356623053,28.1464746041434,,,
10000,237364.526362888,24.1790133079358,,,
6812.9,260725.277260934,21.1497237014601,,,
4641.6,284989.875102158,18.4578457589278,,,
3162.3,309309.056854489,15.9559139077561,,,
2154.4,331665.142849284,13.7784691203977,,,
1467.8,351263.633868636,11.8989062433423,,,
1000,369185.06724913,10.5642441017435,,,
681.29,387037.051034032,9.70541194619394,,,
464.16,404962.396686938,9.23080647773496,,,
316.23,422657.687085064,8.99477530977292,,,
215.44,440346.706913237,8.98180241328808,,,
146.78,458712.321972873,9.21559471223536,,,
100,478477.617382194,9.72596933549588,,,
68.129,501094.863480906,10.6524196129052,,,
46.416,527331.558959717,12.2075721076423,,,
31.623,561924.878789761,14.3505215246164,,,
21.544,606550.577902931,17.2812456305829,,,
14.678,682697.819429418,20.3287834555668,,,
10,826634.683987506,22.8805960179361,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,81907.5422239418,74.3886108394818,30251,3091500,2.5396E-11
68129,115313.117066659,74.8871271623729,,,
46416,161396.561709269,74.749853916513,,,
31623,225210.428546573,74.094843307278,,,
21544,314396.827686807,73.2948997065518,,,
14678,437999.457616414,71.4099639131611,,,
10000,605573.324290065,68.3771019285987,,,
6812.9,829840.264758771,63.6372499731995,,,
4641.6,1104110.43422785,57.21718807338,,,
3162.3,1408070.65372936,49.6032011554492,,,
2154.4,1702110.04655706,41.4721757597382,,,
1467.8,1956995.14482355,33.8393849426607,,,
1000,2261493.5039054,21.3899815274221,,,
681.29,2870311.73418705,16.9746664698386,,,
464.16,2982146.26458431,14.6130236076496,,,
316.23,3065280.61824733,12.7669188499877,,,
215.44,3198724.86447574,11.527397453761,,,
146.78,3353157.49837256,10.490681544511,,,
100,3518176.27348096,9.84849765333123,,,
68.129,3622512.25956515,9.31926990516219,,,
46.416,3756274.01891418,9.04826297756056,,,
31.623,3840701.07568455,9.01709650360921,,,
21.544,3942547.08760846,9.47344377951605,,,
14.678,4076588.68721469,10.3179688947511,,,
10,4343909.38879737,11.614207179977,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,108272.556652386,56.2127886616215,-9516,193900,1.0201E-11
68129,143113.660540727,45.1095036162036,,,
46416,170278.51684027,31.6329971781439,,,
31623,180986.706467223,19.7072219927722,,,
21544,176141.454393883,10.827579414118,,,
14678,172102.967988057,6.46246580420206,,,
10000,169221.714431656,4.35211861497219,,,
6812.9,168408.933612788,3.45222680852899,,,
4641.6,168446.521489141,3.13423347431466,,,
3162.3,167820.144265272,3.16959943110312,,,
2154.4,169092.199114075,3.42043787791671,,,
1467.8,170762.886026748,3.81316314455105,,,
1000,173087.386317034,4.32376770845144,,,
681.29,170209.472951263,5.97081174039829,,,
464.16,176971.042536763,6.02729319675481,,,
316.23,184209.851860721,6.16757377428814,,,
215.44,187974.993604406,7.30698536045503,,,
146.78,192955.98983344,8.76795545361483,,,
100,199513.503922546,10.643375574238,,,
68.129,207226.805549247,13.062518334577,,,
46.416,218024.270515645,16.0551595629044,,,
31.623,232610.986203383,19.6201553342664,,,
21.544,253761.780197984,23.7767978901548,,,
14.678,283386.816329381,28.0356213435597,,,
10,325490.345644672,32.0516999062364,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,349546.68038131,70.488873272545,234540,7536300,1.3557E-11
68129,471134.341625029,66.8077547931985,,,
46416,622240.264919663,63.3240639652651,,,
31623,806314.569460878,59.9665030239845,,,
21544,1031217.29201632,57.0179459001715,,,
14678,1297622.16905375,54.2301525661201,,,
10000,1621974.93345348,51.6778422361925,,,
6812.9,2002188.0220966,49.2987028714989,,,
4641.6,2443316.58395311,47.0803962841916,,,
3162.3,2945684.06194561,45.1267688147486,,,
2154.4,3510295.19839305,43.8625028248649,,,
1467.8,4162603.7325732,43.3047221844251,,,
1000,4937295.01778029,43.5926879091504,,,
681.29,5924979.20545633,44.2780783243224,,,
464.16,7176508.62270921,44.947823636152,,,
316.23,8743991.75646424,45.3516725438013,,,
215.44,10653849.7805104,45.5232179867468,,,
146.78,12944051.8105283,45.4166424663313,,,
100,15690055.702077,45.43991079586,,,
68.129,19067085.5937616,45.560315466568,,,
46.416,23232761.525138,45.6703660400101,,,
31.623,28447245.0340876,45.4249951113633,,,
21.544,34875802.0621172,44.6817688352152,,,
14.678,42592440.6013249,43.3273348825653,,,
10,51516457.6042644,41.1530781774791,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,458479.189450386,73.1177253918688,328430,104720000,1.9126E-11
68129,620882.297287688,69.2281345731317,,,
46416,824911.985099272,66.2294166003175,,,
31623,1075787.81200861,63.5951192676653,,,
21544,1391351.87147909,61.3963149166324,,,
14678,1779184.08248726,59.7381431846653,,,
10000,2269098.7584617,58.5625758634737,,,
6812.9,2877102.77421781,57.9770180912582,,,
4641.6,3640426.66114975,57.7528482604165,,,
3162.3,4613171.57052745,58.057590412707,,,
2154.4,5889792.3624957,58.7912109592551,,,
1467.8,7556640.39743497,59.7429672483417,,,
1000,9814838.42058454,60.7601639121332,,,
681.29,12830665.9530683,61.4728186262076,,,
464.16,16878129.7053792,61.6725942188304,,,
316.23,22179904.6650733,61.3315336541166,,,
215.44,29118689.2850728,60.5263213625639,,,
146.78,37927986.7471924,59.211075976165,,,
100,49036965.3007531,57.7559640188838,,,
68.129,63251001.0226384,55.7690021617371,,,
46.416,80567887.7498323,53.4173157230933,,,
31.623,101541984.79117,50.8320704888189,,,
21.544,125788700.278004,47.3395885023914,,,
14.678,152427229.387108,43.7747290679051,,,
10,181998687.484527,41.3784807703849,,,
