f,Z,Phi,Rs,Rct,C
100000,550336.693571865,90.3565901336478,8462.4,14702000000,3.1722E-12
68129,812711.49035077,89.6224320848595,,,
46416,1191619.12000477,89.2228612558074,,,
31623,1739608.43120037,88.9100450249492,,,
21544,2539921.8036586,88.788013998082,,,
14678,3704330.45402484,88.4864134175289,,,
10000,5403194.62924277,88.4799356971565,,,
6812.9,7871504.50802915,88.3113336625818,,,
4641.6,11426825.0197986,88.1541861662427,,,
3162.3,16645881.9402774,88.1797050498359,,,
2154.4,24319936.8988476,88.1870630423062,,,
1467.8,35391308.9307773,87.8323686462383,,,
1000,51713544.9398615,87.656408927012,,,
681.29,75224799.2872491,87.4432284492506,,,
464.16,109477315.721309,87.4963317359112,,,
316.23,159561157.47339,86.692954807927,,,
215.44,232145552.710126,86.4903803552881,,,
146.78,334701611.769652,85.9375885886056,,,
100,487103602.327543,84.8113483842096,,,
68.129,692649200.095164,84.0674505479093,,,
46.416,980188474.426089,83.0625712648636,,,
31.623,1455592053.4613,83.763923384827,,,
21.544,2062112965.97962,81.9565427878184,,,
14.678,2834224600.92464,77.1415851545474,,,
10,4149914895.71739,77.9911108153877,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,540567.100246818,90.4055276662597,7485,22743000000,3.2105E-12
68129,801424.700213043,89.6066911633312,,,
46416,1170782.28241481,89.2806099889516,,,
31623,1711120.93547734,89.1350936594053,,,
21544,2497421.7012652,88.7679795692105,,,
14678,3635757.66481219,88.6639404716529,,,
10000,5325172.38431515,88.4139324622524,,,
6812.9,7745983.96079636,88.4313996958196,,,
4641.6,11320101.3693261,88.1428504294431,,,
3162.3,16459442.3727011,88.2242662390922,,,
2154.4,24032510.7839153,88.2540890997637,,,
1467.8,34996841.478493,88.1893690091023,,,
1000,51024839.7579385,87.8642065537051,,,
681.29,74073234.1523977,87.8074266083067,,,
464.16,107797084.256543,87.5595045947271,,,
316.23,155105779.399818,87.1656286638363,,,
215.44,227559833.413813,86.7566728286073,,,
146.78,326616706.897908,86.3951327691927,,,
100,474759835.095475,86.1587527267753,,,
68.129,681747986.099709,85.7693019212578,,,
46.416,981031791.938799,84.9270092425311,,,
31.623,1447013613.2116,83.7223647560143,,,
21.544,2017833851.51841,81.9742016379292,,,
14.678,2926939420.25438,83.0053066672079,,,
10,4386190173.68915,82.9597194027065,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,195478.060845043,86.756072130956,15612,5209500000,9.1328E-12
68129,285565.405522308,87.1385903699351,,,
46416,416929.355882832,87.4753978485718,,,
31623,606566.263633012,87.6836692817709,,,
21544,885362.440926869,87.7906426857074,,,
14678,1287653.29715272,87.8639063791025,,,
10000,1878851.46485475,87.9115801091892,,,
6812.9,2735626.06967243,87.9860372790465,,,
4641.6,3987975.86898124,87.9640086086467,,,
3162.3,5808029.87937683,87.8493551769813,,,
2154.4,8456757.92501308,87.78971124328,,,
1467.8,12311370.9517107,87.6003057397954,,,
1000,17896358.5101669,87.453926258769,,,
681.29,26024713.9695147,87.2225396980785,,,
464.16,37722114.164411,87.1992534892682,,,
316.23,54820530.5650671,86.7988427276538,,,
215.44,79196767.8824006,86.3349739472592,,,
146.78,114939334.783294,85.8916742260113,,,
100,165406106.123308,85.300194474743,,,
68.129,240745214.851106,84.8220569638807,,,
46.416,345892142.414108,83.981505178722,,,
31.623,502699121.88262,82.5484780495412,,,
21.544,702862472.555825,81.0097149404421,,,
14.678,1019270764.74709,78.4843272916168,,,
10,1445829419.11744,77.7671443239824,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,203950.079202835,86.7472573183997,16740,3610300000,9.0116E-12
68129,298198.278714562,87.024694655777,,,
46416,435142.84119464,87.3478075992102,,,
31623,632938.640717995,87.6503762159402,,,
21544,924243.59402426,87.8468733841397,,,
14678,1341946.82486543,87.8018757685427,,,
10000,1961116.71113383,87.7960106968288,,,
6812.9,2855135.23619926,87.8016652706427,,,
4641.6,4154988.3139027,87.7177181481372,,,
3162.3,6049268.75431051,87.5919365116389,,,
2154.4,8792105.24848357,87.3729623645644,,,
1467.8,12765351.9277448,87.0182738596285,,,
1000,18485585.9708908,86.7172389283955,,,
681.29,26804234.706386,86.4246891412906,,,
464.16,38705989.8535534,86.1508352632787,,,
316.23,56229402.7484293,85.5897105648183,,,
215.44,80918910.8816169,85.3139218093019,,,
146.78,115673617.82905,84.0416886695075,,,
100,166585867.059914,82.8631136500582,,,
68.129,236803117.61479,82.0278921024524,,,
46.416,339791214.616075,80.861806918571,,,
31.623,482523016.573234,80.0595548354297,,,
21.544,681482605.265325,78.4306527002926,,,
14.678,959639282.77399,75.2441127440947,,,
10,1364263575.88129,73.3721607765042,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,553508.977480662,90.3909319716693,9061.3,11189000000,3.2399E-12
68129,817913.623888923,89.5749613450693,,,
46416,1198878.71977872,89.189241711638,,,
31623,1749320.34965154,88.9584301414493,,,
21544,2570589.27356445,88.8635245887658,,,
14678,3718687.64329522,88.3713984160182,,,
10000,5434714.55473961,88.1469009651771,,,
6812.9,7890740.44984698,88.0415243960118,,,
4641.6,11501627.0427646,87.8117285272783,,,
3162.3,16801332.5116634,87.8161038269765,,,
2154.4,24327492.3977762,87.8199904249596,,,
1467.8,35484654.8401528,87.4470568701969,,,
1000,51562143.2145584,87.1231208772639,,,
681.29,74870872.5989224,86.775882025821,,,
464.16,108055251.80399,86.5150623801662,,,
316.23,157869783.171604,86.1301196610676,,,
215.44,227040840.121928,85.8309945042872,,,
146.78,323850048.531356,84.7138076517795,,,
100,461606309.423594,84.2680508464699,,,
68.129,659521792.453419,82.8394779154323,,,
46.416,946165667.17689,81.8661670911101,,,
31.623,1350874286.8936,82.1024499158835,,,
21.544,1889902796.24103,80.6567218581514,,,
14.678,2798870840.65804,76.9777425288078,,,
10,3761806314.49518,73.4293392439406,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,383618.638301572,87.9654391903701,27683,7171700000,5.0495E-12
68129,560261.92286639,87.6294344104684,,,
46416,814843.916055712,87.4486112091896,,,
31623,1180979.44854944,87.4802337582703,,,
21544,1717796.35043942,87.2068914468137,,,
14678,2489584.90219749,87.0580793371206,,,
10000,3611423.31658528,86.9384339247557,,,
6812.9,5234084.41847554,86.9214008882926,,,
4641.6,7599088.81047911,86.9570716258504,,,
3162.3,11000772.9163589,86.8607133421656,,,
2154.4,15942936.0127747,86.5060059737949,,,
1467.8,23132803.0576623,86.2522262998608,,,
1000,33371163.7180731,86.1849435286629,,,
681.29,48288469.9775416,85.8173901697324,,,
464.16,69493293.3295194,85.5653161772659,,,
316.23,100621391.831241,85.0669190379977,,,
215.44,145550927.608163,84.2857872468046,,,
146.78,207135716.016069,83.7818314542386,,,
100,296659454.537085,82.9747267145368,,,
68.129,423806509.433806,82.2444276311515,,,
46.416,597150893.573063,81.2202029367197,,,
31.623,846309209.92128,79.3006998651182,,,
21.544,1164422909.51221,78.5916733712893,,,
14.678,1642609385.24064,78.0443057999462,,,
10,2389271144.00585,77.737531959701,,,
