f,Z,Phi,Rs,Rct,C
146.78,196686435.089524,55.8551460789818,,,
100,247737094.015755,51.600990014433,,,
68.129,306816708.618433,48.167711405918,,,
46.416,372267722.847717,45.0373597402661,,,
31.623,444361110.019107,42.7049639477506,,,
21.544,521756624.991327,39.4859576931418,,,
14.678,620550504.677471,37.5133697141214,,,
10,722510212.39342,35.9396936063544,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,886423.499881574,88.5911078589806,111400,565430000,2.6556E-12
68129,1297358.36731396,86.5899146866901,,,
46416,1870528.69626662,85.4275020362684,,,
31623,2678865.83840526,84.1164698988831,,,
21544,3817277.87410882,82.9761735203201,,,
14678,5437017.96941338,82.053608717111,,,
10000,7737665.87441831,81.1425001278544,,,
6812.9,10898495.2635408,80.3663596573601,,,
4641.6,15279562.5415056,79.5391392626829,,,
3162.3,21609067.4732532,78.4897667008844,,,
2154.4,30104933.2090185,77.5696833903448,,,
1467.8,42206265.7905265,75.6622290287622,,,
1000,58536311.427183,73.6848157577381,,,
681.29,80748845.6984833,71.4403806892672,,,
464.16,110538304.595324,68.6211189909099,,,
316.23,148827592.337392,65.3470139472271,,,
215.44,195900954.067902,61.1970818599754,,,
146.78,254521245.850914,57.2352346189821,,,
100,319726546.674106,52.0375200621224,,,
68.129,397290774.94959,48.0099726050488,,,
46.416,477669492.140645,43.8284734267561,,,
31.623,568078104.93361,39.2466776553636,,,
21.544,659612038.949192,36.6363310524735,,,
14.678,743118390.433239,34.4859061650213,,,
10,879985710.869259,31.3401067741949,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1060750.2265715,90.7196608308683,51596,1980300000,2.0333E-12
68129,1573580.59544227,89.1685282767897,,,
46416,2293062.92147813,87.9465880725117,,,
31623,3336713.14909785,87.2367776164854,,,
21544,4836481.48337538,86.6723192005982,,,
14678,6935498.49533099,85.4093761135718,,,
10000,10020352.1455485,84.605158413931,,,
6812.9,14252660.7532839,83.6494597238753,,,
4641.6,20363028.3506347,83.0479360725554,,,
3162.3,29283899.8500657,82.0093665531529,,,
2154.4,41536473.708146,81.3871862617727,,,
1467.8,58240357.4304805,80.3596059973841,,,
1000,82764637.0003206,79.2622263971539,,,
681.29,115580257.593346,77.9371952485224,,,
464.16,160746932.884267,76.1893930700109,,,
316.23,222578224.945193,74.663290187329,,,
215.44,316526182.024839,71.8554544958331,,,
146.78,425532106.444651,69.8375756513735,,,
100,571115425.686499,66.381145710298,,,
68.129,770823256.609429,62.516162639365,,,
46.416,1014913352.68514,58.4631824937793,,,
31.623,1295995820.81405,51.9604593489807,,,
21.544,1674238668.02697,46.7435268590863,,,
14.678,2076222947.25667,40.2618804091542,,,
10,2302136615.51338,38.5118184865648,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1015009.67937569,88.3276115358574,159100,2079100000,2.7575E-12
68129,1479185.9170705,85.7839845027496,,,
46416,2126850.19561699,84.3338958469752,,,
31623,3033495.42875434,83.1208935206787,,,
21544,4289632.41060512,81.9774039545532,,,
14678,6029555.57762706,80.7223639008178,,,
10000,8512435.22553938,79.9402846854832,,,
6812.9,11921446.8136182,79.3243072644203,,,
4641.6,16584632.3426879,78.7819351178966,,,
3162.3,23214588.7635964,78.0192565542505,,,
2154.4,32280304.6066731,77.5519398263886,,,
1467.8,44996377.0459506,76.782571314411,,,
1000,62420174.379799,76.4157512605397,,,
681.29,86857431.2170422,75.9149650602494,,,
464.16,119095876.996327,75.4294695529076,,,
316.23,165636149.684514,74.8642165831814,,,
215.44,228521965.094762,73.8245294704307,,,
146.78,316279630.802579,73.0063276452324,,,
100,431632676.178844,71.1848345013225,,,
68.129,608977760.661556,68.9249850104552,,,
46.416,814459644.565518,66.0560295811411,,,
31.623,1101365278.24882,61.7301689533375,,,
21.544,1425783755.75966,54.2559466080425,,,
14.678,1875857605.69975,47.8147597486142,,,
10,2146996419.09228,40.3433402609619,,,
