f,Z,Phi,Rs,Rct,C
1000,1.11E+07,88.8887,,,
681.29,1.62E+07,88.9156,,,
464.16,2.36E+07,88.8704,,,
316.23,3.45E+07,88.7984,,,
215.44,5.05E+07,88.4145,,,
146.78,7.37E+07,88.2737,,,
100,1.08E+08,88.1253,,,
68.129,1.57E+08,87.7614,,,
46.416,2.27E+08,87.216,,,
31.623,3.28E+08,86.5705,,,
21.544,4.75E+08,86.6587,,,
14.678,6.69E+08,86.8654,,,
10,9.86E+08,86.1604,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,112062,87.4358,6.15E+03,2.07E+10,1.47E-11
68129,164485,87.9618,,,
46416,240984,88.3648,,,
31623,352476,88.5898,,,
21544,516003,88.7727,,,
14678,753763,88.8581,,,
10000,1.10E+06,88.9737,,,
6812.9,1.61E+06,89.0408,,,
4641.6,2.36E+06,89.1398,,,
3162.3,3.45E+06,89.2198,,,
2154.4,5.06E+06,89.2713,,,
1467.8,7.41E+06,89.1924,,,
1000,1.09E+07,89.2155,,,
681.29,1.59E+07,89.2827,,,
464.16,2.32E+07,89.2181,,,
316.23,3.40E+07,89.2717,,,
215.44,4.97E+07,89.2127,,,
146.78,7.28E+07,89.0686,,,
100,1.07E+08,89.1407,,,
68.129,1.55E+08,88.9562,,,
46.416,2.27E+08,89.0774,,,
31.623,3.35E+08,89.0623,,,
21.544,4.87E+08,88.2555,,,
14.678,7.14E+08,88.3058,,,
10,1.03E+09,87.5072,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,99467.6,86.8672,7.04E+03,6.85E+09,1.78E-11
68129,145744,87.4517,,,
46416,213321,87.8934,,,
31623,311523,88.157,,,
21544,455040,88.3951,,,
14678,664665,88.4137,,,
10000,971972,88.4465,,,
6812.9,1.42E+06,88.4504,,,
4641.6,2.07E+06,88.3046,,,
3162.3,3.02E+06,88.1583,,,
2154.4,4.41E+06,87.9679,,,
1467.8,6.42E+06,87.5592,,,
1000,9.32E+06,87.3087,,,
681.29,1.35E+07,87.0681,,,
464.16,1.96E+07,86.8715,,,
316.23,2.83E+07,86.7057,,,
215.44,4.09E+07,86.3673,,,
146.78,5.92E+07,86.1473,,,
100,8.54E+07,85.8414,,,
68.129,1.23E+08,85.7429,,,
46.416,1.77E+08,85.4812,,,
31.623,2.56E+08,85.8208,,,
21.544,3.65E+08,86.0946,,,
14.678,5.22E+08,86.4821,,,
10,7.73E+08,86.2174,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,102078,86.3508,8.96E+03,5.64E+09,1.79E-11
68129,149308,86.943,,,
46416,217872,87.3148,,,
31623,317394,87.5193,,,
21544,462932,87.5942,,,
14678,673239,87.7003,,,
10000,980945,87.7461,,,
6812.9,1.43E+06,87.7681,,,
4641.6,2.08E+06,87.7339,,,
3162.3,3.03E+06,87.615,,,
2154.4,4.40E+06,87.4776,,,
1467.8,6.40E+06,87.154,,,
1000,9.28E+06,86.8907,,,
681.29,1.34E+07,86.5306,,,
464.16,1.94E+07,86.2277,,,
316.23,2.81E+07,85.895,,,
215.44,4.04E+07,85.6336,,,
146.78,5.80E+07,85.2492,,,
100,8.33E+07,85.1914,,,
68.129,1.19E+08,85.3705,,,
46.416,1.71E+08,85.432,,,
31.623,2.49E+08,84.9942,,,
21.544,3.59E+08,85.5395,,,
14.678,5.11E+08,85.1742,,,
10,7.43E+08,85.8981,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,113340,85.664,1.23E+04,6.87E+09,1.67E-11
68129,165075,86.2021,,,
46416,240236,86.6042,,,
31623,348532,86.7861,,,
21544,506806,86.9418,,,
14678,734183,87.0013,,,
10000,1.07E+06,87.0354,,,
6812.9,1.55E+06,87.0994,,,
4641.6,2.25E+06,87.0834,,,
3162.3,3.26E+06,87.0508,,,
2154.4,4.73E+06,86.844,,,
1467.8,6.86E+06,86.6071,,,
1000,9.92E+06,86.3855,,,
681.29,1.43E+07,86.1422,,,
464.16,2.07E+07,85.8415,,,
316.23,2.98E+07,85.7834,,,
215.44,4.28E+07,85.6444,,,
146.78,6.15E+07,85.4664,,,
100,8.84E+07,85.4194,,,
68.129,1.27E+08,85.6837,,,
46.416,1.84E+08,85.599,,,
31.623,2.65E+08,85.7809,,,
21.544,3.77E+08,86.1562,,,
14.678,5.50E+08,86.1071,,,
10,7.95E+08,86.3342,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,102382,85.5511,1.07E+04,5.56E+09,1.81E-11
68129,149368,86.2878,,,
46416,217802,86.8529,,,
31623,316919,87.1508,,,
21544,461383,87.4122,,,
14678,671483,87.4707,,,
10000,978656,87.476,,,
6812.9,1.42E+06,87.4542,,,
4641.6,2.07E+06,87.2937,,,
3162.3,3.01E+06,87.0977,,,
2154.4,4.37E+06,86.867,,,
1467.8,6.32E+06,86.5045,,,
1000,9.14E+06,86.232,,,
681.29,1.32E+07,85.9946,,,
464.16,1.90E+07,85.7937,,,
316.23,2.74E+07,85.5951,,,
215.44,3.93E+07,85.5736,,,
146.78,5.66E+07,85.4537,,,
100,8.12E+07,85.6555,,,
68.129,1.17E+08,85.7217,,,
46.416,1.69E+08,85.9001,,,
31.623,2.45E+08,86.6048,,,
21.544,3.56E+08,85.5827,,,
14.678,5.11E+08,85.5795,,,
10,7.40E+08,84.7656,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,102647,86.342,8.60E+03,5.13E+09,1.72E-11
68129,149985,86.9822,,,
46416,219153,87.4612,,,
31623,319351,87.753,,,
21544,465933,87.9497,,,
14678,679004,88.0245,,,
10000,991801,88.0684,,,
6812.9,1.45E+06,88.0796,,,
4641.6,2.11E+06,88.0386,,,
3162.3,3.07E+06,87.9357,,,
2154.4,4.47E+06,87.7983,,,
1467.8,6.50E+06,87.5334,,,
1000,9.44E+06,87.42,,,
681.29,1.37E+07,87.319,,,
464.16,1.99E+07,87.2418,,,
316.23,2.88E+07,87.2267,,,
215.44,4.18E+07,87.036,,,
146.78,6.06E+07,86.8282,,,
100,8.81E+07,86.6185,,,
68.129,1.28E+08,86.5284,,,
46.416,1.85E+08,86.0329,,,
31.623,2.66E+08,86.0121,,,
21.544,3.88E+08,84.7285,,,
14.678,5.47E+08,83.2286,,,
10,8.09E+08,83.8392,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,102622,86.2753,8.70E+03,4.80E+09,1.73E-11
68129,150151,86.9045,,,
46416,219040,87.3865,,,
31623,319620,87.7704,,,
21544,466573,87.9996,,,
14678,678559,88.051,,,
10000,991372,88.1474,,,
6812.9,1.45E+06,88.1881,,,
4641.6,2.11E+06,88.14,,,
3162.3,3.07E+06,88.0422,,,
2154.4,4.48E+06,87.9306,,,
1467.8,6.51E+06,87.716,,,
1000,9.47E+06,87.5763,,,
681.29,1.38E+07,87.4257,,,
464.16,2.00E+07,87.2817,,,
316.23,2.90E+07,87.1233,,,
215.44,4.21E+07,86.8784,,,
146.78,6.10E+07,86.4015,,,
100,8.84E+07,86.2809,,,
68.129,1.27E+08,85.7676,,,
46.416,1.84E+08,85.2291,,,
31.623,2.65E+08,85.4504,,,
21.544,3.80E+08,84.4837,,,
14.678,5.49E+08,83.6427,,,
10,7.84E+08,83.379,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,108388,86.2981,9.04E+03,4.61E+09,1.63E-11
68129,158324,86.9185,,,
46416,231237,87.4623,,,
31623,337376,87.8129,,,
21544,491996,88.0437,,,
14678,716426,88.145,,,
10000,1.05E+06,88.2251,,,
6812.9,1.53E+06,88.2964,,,
4641.6,2.23E+06,88.2756,,,
3162.3,3.25E+06,88.1768,,,
2154.4,4.74E+06,88.0709,,,
1467.8,6.89E+06,87.8332,,,
1000,1.00E+07,87.6773,,,
681.29,1.46E+07,87.5078,,,
464.16,2.12E+07,87.2274,,,
316.23,3.07E+07,87.1738,,,
215.44,4.46E+07,86.9064,,,
146.78,6.44E+07,86.4452,,,
100,9.37E+07,86.2332,,,
68.129,1.35E+08,85.6111,,,
46.416,1.95E+08,85.1082,,,
31.623,2.80E+08,84.4183,,,
21.544,4.03E+08,84.4198,,,
14.678,5.69E+08,82.9008,,,
10,8.23E+08,82.709,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,99285.9,86.0452,9.47E+03,3.42E+09,1.85E-11
68129,144957,86.6342,,,
46416,211442,87.0701,,,
31623,308235,87.403,,,
21544,448779,87.4819,,,
14678,651882,87.4901,,,
10000,949806,87.4761,,,
6812.9,1.38E+06,87.3933,,,
4641.6,2.01E+06,87.2758,,,
3162.3,2.91E+06,87.1266,,,
2154.4,4.22E+06,86.9456,,,
1467.8,6.11E+06,86.7521,,,
1000,8.84E+06,86.7079,,,
681.29,1.28E+07,86.6592,,,
464.16,1.85E+07,86.5687,,,
316.23,2.69E+07,86.4865,,,
215.44,3.90E+07,86.283,,,
146.78,5.62E+07,85.8416,,,
100,8.11E+07,85.5906,,,
68.129,1.17E+08,85.0243,,,
46.416,1.68E+08,84.4474,,,
31.623,2.44E+08,83.2787,,,
21.544,3.46E+08,82.7001,,,
14.678,4.90E+08,82.471,,,
10,7.03E+08,81.8121,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,106626.033,84.8278946,1.42E+04,3.31E+09,1.80E-11
68129,154624.531,85.3303486,,,
46416,223930.679,85.698894,,,
31623,324196.779,85.9549115,,,
21544,469343.552,86.1195718,,,
14678,677972.913,86.1009899,,,
10000,981230.197,86.0853852,,,
6812.9,1416693.45,86.0676008,,,
4641.6,2043019.42,86.1060401,,,
3162.3,2946032.23,86.1798148,,,
2154.4,4257670.04,86.3497166,,,
1467.8,6146274.84,86.4503084,,,
1000,8904282.7,86.6204213,,,
681.29,12920760.7,86.7861849,,,
464.16,18740155.6,86.9177071,,,
316.23,27181613,86.8778111,,,
215.44,39400833.6,86.7522661,,,
146.78,57169112.3,86.3829436,,,
100,82883411.2,86.0063893,,,
68.129,120294103,85.6582931,,,
46.416,174203825,85.1184903,,,
31.623,250011533,83.620102,,,
21.544,360586545,83.1194914,,,
14.678,517860964,82.2555691,,,
10,738269122,79.3072024,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,103274.797,85.5854523,1.19E+04,2.67E+09,1.89E-11
68129,149889.155,86.0232534,,,
46416,217588.178,86.3800272,,,
31623,315892.879,86.6254515,,,
21544,458615.607,86.6617239,,,
14678,663350.106,86.5488246,,,
10000,961751.318,86.4311548,,,
6812.9,1389791.56,86.2693482,,,
4641.6,2006737.66,86.1956311,,,
3162.3,2893195.64,86.111915,,,
2154.4,4174917.09,86.0974354,,,
1467.8,6019143.69,86.0138988,,,
1000,8699151.46,86.0222666,,,
681.29,12566920.5,85.971013,,,
464.16,18155143,85.8996118,,,
316.23,26207110.6,85.6958146,,,
215.44,37823927,85.4411028,,,
146.78,54403382.8,84.9244524,,,
100,78191332.2,84.7087015,,,
68.129,112168503,84.0876799,,,
46.416,161321229,83.550536,,,
31.623,231306654,82.5978871,,,
21.544,331064366,82.0889414,,,
14.678,470147212,81.2814806,,,
10,666105208,79.2290672,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,97442.6384,84.97529847,12352,46715000,1.96E-11
68129,141426.4951,85.43886724,,,
46416,205059.1428,85.71225469,,,
31623,297466.3944,85.93661111,,,
21544,431233.1481,85.94481972,,,
14678,622828.7913,85.72587175,,,
10000,904277.2207,85.39001496,,,
6812.9,1309921.784,84.81475709,,,
4641.6,1897522.447,83.88272652,,,
3162.3,2740381.941,82.46589508,,,
2154.4,3942194.007,80.50653772,,,
1467.8,5620420.93,77.64164087,,,
1000,7930773.647,73.99732721,,,
681.29,10984295.59,69.3502037,,,
464.16,14816738.94,63.69531545,,,
316.23,19278708.81,57.57843967,,,
215.44,24204916.64,51.29751085,,,
146.78,29185955.18,45.6593144,,,
100,34263211.7,41.21399813,,,
68.129,39527704.56,38.0251598,,,
46.416,45146153.89,35.98469338,,,
31.623,51346315.44,34.92883025,,,
21.544,58357688.76,34.72559506,,,
14.678,66280935.48,35.29677199,,,
10,75902769.94,37.04411899,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,15063.62928,25.47875488,27438,-3791.9,2.46E-10
68129,16520.07195,22.39517319,,,
46416,17864.28694,19.89792639,,,
31623,19144.61841,17.93521597,,,
21544,20390.26795,16.44007794,,,
14678,21596.43869,15.30577911,,,
10000,22825.96082,14.65079533,,,
6812.9,24101.6973,14.362756,,,
4641.6,25438.19346,14.41170077,,,
3162.3,26905.82969,14.75200211,,,
2154.4,28591.13603,15.30739257,,,
1467.8,30527.09955,15.94447286,,,
1000,32803.65462,16.53255972,,,
681.29,35386.3525,16.94786683,,,
464.16,38267.84897,17.08649405,,,
316.23,41373.2131,16.94253976,,,
215.44,44617.26458,16.51596144,,,
146.78,47966.87167,15.84680937,,,
100,51303.03259,15.02008527,,,
68.129,54631.38617,14.08419673,,,
46.416,57885.16825,13.07136825,,,
31.623,61054.109,12.00865133,,,
21.544,64027.36587,10.88509201,,,
14.678,66783.29428,9.738640993,,,
10,69307.0644,8.53772801,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,397566.3104,83.3866086,127090,36491000,7.37E-12
68129,570860.5797,80.81610027,,,
46416,807102.0351,78.43574778,,,
31623,1129616.008,76.00754136,,,
21544,1564671.349,73.69661037,,,
14678,2061806.547,70.24903548,,,
10000,2723599.444,68.18786889,,,
6812.9,3583865.566,66.84860851,,,
4641.6,4793502.005,65.7011865,,,
3162.3,6415267.941,64.06911475,,,
2154.4,8629623.201,61.6062984,,,
1467.8,11432476.88,57.89971768,,,
1000,14726077.67,53.61153514,,,
681.29,18017430.11,49.34034688,,,
464.16,22052635.05,44.48147628,,,
316.23,26128786.06,40.71728045,,,
215.44,30120777.07,38.41632107,,,
146.78,34740440.26,36.49900088,,,
100,39889763.43,35.50328157,,,
68.129,46074808.65,34.90871905,,,
46.416,53240714.38,34.41547078,,,
31.623,61023547.63,34.34250528,,,
21.544,70151708.25,34.48690124,,,
14.678,80920987.79,34.61080704,,,
10,93522909.5,35.2196181,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,462608.13,87.6341383,61697,103520000,4.57E-12
68129,675508.477,86.13390529,,,
46416,974462.6776,84.8462481,,,
31623,1396027.71,83.58324946,,,
21544,1997823.955,82.54863935,,,
14678,2825710.834,81.06082639,,,
10000,4004837.115,79.66479031,,,
6812.9,5623756.591,78.39081403,,,
4641.6,7892469.04,76.69845887,,,
3162.3,11025796.42,74.93767895,,,
2154.4,15364246.55,72.39973044,,,
1467.8,21217293.73,69.18341822,,,
1000,28822634.67,64.58889713,,,
681.29,38298025.98,59.31600424,,,
464.16,48707776.55,52.72048622,,,
316.23,60840318.57,46.63109442,,,
215.44,71968557.32,40.23411024,,,
146.78,82847848.85,34.62463567,,,
100,92225981.15,30.36613476,,,
68.129,101423137.9,27.38834137,,,
46.416,111919801.9,25.4080402,,,
31.623,122462405.3,24.24754831,,,
21.544,134991921.6,23.66320609,,,
14.678,147745981.7,23.56614197,,,
10,161118192,23.46123938,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,387847.6433,87.05508863,50131,398880000,6.05E-12
68129,563681.3892,86.02953381,,,
46416,814612.5554,85.5397288,,,
31623,1173710.972,84.84933141,,,
21544,1682556.686,84.43550058,,,
14678,2405006.852,83.73858127,,,
10000,3444162.621,83.20573297,,,
6812.9,4904847.245,82.65663795,,,
4641.6,6991967.016,82.07768523,,,
3162.3,9969816.291,81.2923693,,,
2154.4,14137937.07,80.31158831,,,
1467.8,20005762.37,78.81847652,,,
1000,28212801.62,77.29235385,,,
681.29,39496895.62,75.02046439,,,
464.16,54395950.23,72.67674403,,,
316.23,73826239.83,69.58726572,,,
215.44,97223580.68,68.36788213,,,
146.78,131526583.3,61.3662422,,,
100,151899223.8,52.01437215,,,
68.129,211186194,57.69831753,,,
46.416,234421109.5,70.70007575,,,
31.623,670399886.5,39.41631159,,,
21.544,575283559.3,40.44259223,,,
14.678,596148390.2,56.17660242,,,
10,807923579,62.22906751,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,199556.2588,86.00734881,24996,6458800000,1.01E-11
68129,288756.0563,85.74789257,,,
46416,416152.4776,85.67957791,,,
31623,599104.1521,85.61175327,,,
21544,864014.7978,85.64166028,,,
14678,1244798.779,85.58818977,,,
10000,1798920.66,85.53014263,,,
6812.9,2592869.664,85.35722368,,,
4641.6,3731957.383,85.13469719,,,
3162.3,5339641.55,84.92844611,,,
2154.4,7633441.743,84.98638341,,,
1467.8,10907806.71,85.39785497,,,
1000,15739178.95,86.11555388,,,
681.29,22779647.56,86.54883015,,,
464.16,33014745.59,86.81552461,,,
316.23,48064850.97,86.65340234,,,
215.44,69283916.02,86.79173837,,,
146.78,100849008.1,86.41927304,,,
100,146141604.7,86.07589568,,,
68.129,210860613.4,86.10847356,,,
46.416,305529990.2,85.48738311,,,
31.623,446999970,84.51103589,,,
21.544,648065493.7,82.87417844,,,
14.678,910234463.8,82.53029142,,,
10,1359458510,80.64513562,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,207220.2339,82.81887538,62864,28219000,1.29E-11
68129,296292.1847,80.89626372,,,
46416,418851.1415,78.94748062,,,
31623,584892.4379,77.01140184,,,
21544,808379.8327,74.94110035,,,
14678,1100184.265,73.07725203,,,
10000,1487970.73,71.69998431,,,
6812.9,2006593.362,70.94783318,,,
4641.6,2712565.754,70.42232102,,,
3162.3,3685674.836,69.81452279,,,
2154.4,5061421.309,68.60608816,,,
1467.8,6919201.501,65.83607564,,,
1000,9365739.192,61.7093509,,,
681.29,12336889.74,56.06696502,,,
464.16,15543488.57,49.28484523,,,
316.23,18731116,42.43133585,,,
215.44,21624080.72,36.51879387,,,
146.78,24074706.79,32.11410708,,,
100,26393230.83,29.4483851,,,
68.129,28887233.92,28.40188064,,,
46.416,32039730.09,28.28533169,,,
31.623,35994002.01,28.77888503,,,
21.544,40815897.74,29.30262624,,,
14.678,46369658.13,29.44873854,,,
10,52841379.71,28.7521083,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,19960.2755462811,10.4170960968445,43166,-17109,2.1748E-11
68129,20586.9256465094,9.34096177552653,,,
46416,21281.1385428851,9.12373451806098,,,
31623,22043.2806155801,9.64528783995229,,,
21544,22923.5928954352,10.8137752897728,,,
14678,24050.4735889515,12.4392719746592,,,
10000,25597.3997299664,14.4667696073137,,,
6812.9,27562.4613867903,16.5380047633777,,,
4641.6,30009.2642482437,18.3828886127103,,,
3162.3,32850.583588868,19.9779973326418,,,
2154.4,36014.3621691127,21.4552267235688,,,
1467.8,39433.4623749127,23.1206355331649,,,
1000,43207.2475359115,25.3807159707448,,,
681.29,47579.6830209343,28.6308067529637,,,
464.16,53232.18022526,33.0679760234834,,,
316.23,61265.6124046851,38.5517341585975,,,
215.44,72860.4729839899,44.7815472741682,,,
146.78,90098.4607723869,51.0784686927301,,,
100,115413.785614202,56.8459689522659,,,
68.129,152417.919376205,61.6196717771191,,,
46.416,205977.027498613,65.0765447845277,,,
31.623,281899.739860628,67.3249441923789,,,
21.544,388499.553329343,68.2559660571347,,,
14.678,537135.82208018,67.8569320971804,,,
10,741676.693068119,66.0713261538194,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,433315.489139169,83.5252693016038,67731,9247200,4.2361E-12
68129,625592.827637641,81.1636785277619,,,
46416,891526.458693087,78.6021617243682,,,
31623,1258590.77243824,75.7388186626131,,,
21544,1761483.50242041,71.97525024952,,,
14678,2424148.31482418,67.2591176488292,,,
10000,3290473.10257793,61.562782875946,,,
6812.9,4315370.03357528,54.4349536535024,,,
4641.6,5431537.36424095,46.4824923986427,,,
3162.3,6506326.39259888,37.9822774513834,,,
2154.4,7354751.84422028,29.7912138363603,,,
1467.8,7989376.50901109,22.8759865614333,,,
1000,8355494.53643377,17.3650029744006,,,
681.29,8658549.49436786,13.4802120698789,,,
464.16,8971003.9741966,10.807443320433,,,
316.23,9154299.00263975,8.9051240140775,,,
215.44,9271776.11713095,7.63772716260385,,,
146.78,9529862.83248625,6.85525678430262,,,
100,9727725.82894755,6.48656276324465,,,
68.129,9960753.95973435,6.2307724949529,,,
46.416,10215502.6198618,6.12917848619455,,,
31.623,10433362.3170384,6.06413455349369,,,
21.544,10722887.129345,6.05572150500815,,,
14.678,10969812.9818048,6.05310707075886,,,
10,11111258.8835537,6.11583262938878,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,1925.97771589229,5.45762393126386,5203.8,-2700.7,9.8021E-11
68129,1962.33884712316,7.17583400068423,,,
46416,2014.16894593943,9.25731632526178,,,
31623,2086.90889867384,11.7366691286799,,,
21544,2190.29704483704,14.8411450138108,,,
14678,2336.79689924992,17.8723217826305,,,
10000,2532.75552860303,21.0360174705194,,,
6812.9,2791.78513244809,24.1579765093535,,,
4641.6,3124.68683615318,27.1140715618743,,,
3162.3,3540.9945598909,29.8996943978352,,,
2154.4,4063.36878411664,32.5158387909157,,,
1467.8,4733.94587567756,34.8636445971035,,,
1000,5584.74990464454,36.7182956921739,,,
681.29,6635.28369776469,37.8544555876496,,,
464.16,7890.64359639481,38.28711989328,,,
316.23,9324.29439777808,38.321909166618,,,
215.44,10940.6945549094,38.3712438075559,,,
146.78,12800.2389769777,38.7462067548991,,,
100,14971.3396926389,39.5430199809147,,,
68.129,17617.2085421816,40.8680830107428,,,
46.416,20847.8090154073,42.7064836486294,,,
31.623,24751.5947365806,45.2969575099001,,,
21.544,30257.8505952872,47.4119688061925,,,
14.678,37690.8889603615,48.6639625380589,,,
10,47148.7798611849,48.837520711566,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,264514.246036159,86.1981989879665,44888,429990000,1.1642E-11
68129,383656.30041806,85.4310506787929,,,
46416,552832.026619162,84.6863341425867,,,
31623,795551.660106594,83.9767614573959,,,
21544,1139756.11365513,83.0637055492151,,,
14678,1623552.4586834,82.0676217279082,,,
10000,2310387.58157386,80.8760041341314,,,
6812.9,3261356.79973043,79.6494584487801,,,
4641.6,4572240.97335092,78.2333451778265,,,
3162.3,6365068.78243492,76.7985225848531,,,
2154.4,8793894.33858792,75.4668883911194,,,
1467.8,12054262.2773234,73.9774823696526,,,
1000,16442954.2579075,72.8197003189986,,,
681.29,22251562.802684,71.7820779148743,,,
464.16,30058826.7553585,70.9106212332313,,,
316.23,40509620.6762,70.1431575332688,,,
215.44,54484731.6547625,69.6768842331283,,,
146.78,73152448.7004943,68.9309088736581,,,
100,98270859.1200024,68.3520842781106,,,
68.129,132720094.954641,67.5282931478686,,,
46.416,178806277.889968,66.5003914767135,,,
31.623,240902901.539044,65.572056769555,,,
21.544,317494953.272892,62.4360871879079,,,
14.678,411345757.713494,57.3698604142543,,,
10,527829768.181519,53.1402082149034,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,294797.892890585,86.7341599852641,35701,91150000,6.6743E-12
68129,427644.249965058,85.9455240840963,,,
46416,616615.138627901,85.3631962378754,,,
31623,889772.687113614,85.0424916458548,,,
21544,1283247.85624041,84.4737596482237,,,
14678,1835634.5017912,83.786627829045,,,
10000,2638966.02032823,82.8958796906694,,,
6812.9,3778251.22392678,81.8987161673054,,,
4641.6,5392694.38867457,80.6697899145361,,,
3162.3,7670574.24787273,78.9549153659302,,,
2154.4,10832317.4380149,76.5777185323873,,,
1467.8,15137408.0790653,72.9642396446574,,,
1000,20782086.9996578,68.0567137154883,,,
681.29,28218503.4126683,63.2903387602494,,,
464.16,37590642.1535571,58.0851707952846,,,
316.23,48269215.3758449,51.8425177953192,,,
215.44,61209463.8194516,45.98168418109,,,
146.78,74720357.4122177,39.8069643979008,,,
100,82661526.9821195,31.5564913625477,,,
68.129,87924954.8201865,24.5644792428634,,,
46.416,94012451.1035828,19.5428060569696,,,
31.623,100350841.950803,16.0486572141478,,,
21.544,101376531.37455,12.817998610619,,,
14.678,96903299.4580885,9.79423910909205,,,
