f,Z,Phi,Rs,Rct,C
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,136971,88.4641,5300,2.04E+10,1.21E-11
68129,201076,88.5857,,,
46416,294538,88.7437,,,
31623,429915,88.8241,,,
21544,629489,88.9058,,,
14678,919644,88.9436,,,
10000,1.35E+06,88.9982,,,
6812.9,1.97E+06,89.0572,,,
4641.6,2.88E+06,89.0594,,,
3162.3,4.22E+06,89.1503,,,
2154.4,6.17E+06,89.1036,,,
1467.8,9.02E+06,89.0954,,,
1000,1.32E+07,89.0787,,,
681.29,1.93E+07,89.119,,,
464.16,2.82E+07,89.0617,,,
316.23,4.13E+07,88.9727,,,
215.44,6.05E+07,88.7625,,,
146.78,8.83E+07,88.7461,,,
100,1.29E+08,88.4508,,,
68.129,1.88E+08,88.2612,,,
46.416,2.75E+08,88.4364,,,
31.623,4.02E+08,88.1318,,,
21.544,5.84E+08,87.6365,,,
14.678,8.34E+08,88.8571,,,
10,1.23E+09,86.95,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,150641,88.1964,6000,1.60E+10,1.11E-11
68129,221420,88.4083,,,
46416,324375,88.6714,,,
31623,474532,88.9722,,,
21544,690756,90.1854,,,
14678,1.01E+06,88.9632,,,
10000,1.49E+06,89.0214,,,
6812.9,2.17E+06,89.0679,,,
4641.6,3.18E+06,89.0364,,,
3162.3,4.66E+06,89.0128,,,
2154.4,6.81E+06,89.0396,,,
1467.8,9.96E+06,88.8374,,,
1000,1.46E+07,88.7274,,,
681.29,2.13E+07,88.6357,,,
464.16,3.10E+07,88.3985,,,
316.23,4.54E+07,88.3631,,,
215.44,6.60E+07,88.0554,,,
146.78,9.58E+07,87.9735,,,
100,1.39E+08,87.7873,,,
68.129,2.03E+08,87.6709,,,
46.416,2.97E+08,87.3993,,,
31.623,4.33E+08,87.2161,,,
21.544,6.21E+08,86.4337,,,
14.678,9.33E+08,87.3021,,,
10,1.30E+09,86.9586,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,135704,88.3732,5600,1.22E+10,1.23E-11
68129,199062,88.5085,,,
46416,291586,88.6566,,,
31623,426273,88.7656,,,
21544,622785,88.775,,,
14678,909486,88.8628,,,
10000,1.33E+06,88.9184,,,
6812.9,1.95E+06,88.9697,,,
4641.6,2.85E+06,89.0473,,,
3162.3,4.17E+06,89.0416,,,
2154.4,6.10E+06,88.9674,,,
1467.8,8.91E+06,88.9136,,,
1000,1.30E+07,88.9013,,,
681.29,1.91E+07,88.7024,,,
464.16,2.78E+07,88.6309,,,
316.23,4.06E+07,88.4059,,,
215.44,5.93E+07,88.6702,,,
146.78,8.64E+07,87.978,,,
100,1.26E+08,87.7496,,,
68.129,1.83E+08,87.6341,,,
46.416,2.67E+08,87.391,,,
31.623,3.87E+08,87.0373,,,
21.544,5.60E+08,86.8902,,,
14.678,8.19E+08,85.9367,,,
10,1.19E+09,86.0527,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,128863,88.1987,5940,8310000000,1.32E-11
68129,188782,88.3507,,,
46416,276129,88.4939,,,
31623,403096,88.58,,,
21544,589043,88.6627,,,
14678,860016,88.6999,,,
10000,1.26E+06,88.7646,,,
6812.9,1.84E+06,88.8041,,,
4641.6,2.69E+06,88.8695,,,
3162.3,3.93E+06,88.8346,,,
2154.4,5.74E+06,88.8376,,,
1467.8,8.39E+06,88.6919,,,
1000,1.23E+07,88.6634,,,
681.29,1.79E+07,88.5874,,,
464.16,2.61E+07,88.4393,,,
316.23,3.81E+07,88.3563,,,
215.44,5.57E+07,87.9263,,,
146.78,8.10E+07,87.7935,,,
100,1.18E+08,87.3351,,,
68.129,1.72E+08,87.2325,,,
46.416,2.50E+08,86.7105,,,
31.623,3.62E+08,86.4983,,,
21.544,5.26E+08,85.1008,,,
14.678,7.49E+08,84.3281,,,
10,1.10E+09,84.814,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,124391,88.1785,6080,5720000000,1.38E-11
68129,182480,88.2867,,,
46416,266890,88.3872,,,
31623,389744,88.4727,,,
21544,569524,88.545,,,
14678,829351,88.4757,,,
10000,1.21E+06,88.5233,,,
6812.9,1.77E+06,88.5564,,,
4641.6,2.58E+06,88.5852,,,
3162.3,3.77E+06,88.5306,,,
2154.4,5.50E+06,88.4616,,,
1467.8,8.03E+06,88.3522,,,
1000,1.17E+07,88.287,,,
681.29,1.71E+07,88.1659,,,
464.16,2.49E+07,88.023,,,
316.23,3.62E+07,87.9264,,,
215.44,5.28E+07,87.7404,,,
146.78,7.66E+07,87.1623,,,
100,1.11E+08,86.7598,,,
68.129,1.62E+08,86.4326,,,
46.416,2.34E+08,86.2059,,,
31.623,3.38E+08,86.1075,,,
21.544,4.89E+08,85.1127,,,
14.678,7.20E+08,84.058,,,
10,1.02E+09,80.3308,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,132898,88.0047,6930,4970000000,1.29E-11
68129,194853,88.1589,,,
46416,285203,88.3124,,,
31623,416455,88.4355,,,
21544,608195,88.465,,,
14678,886088,88.4175,,,
10000,1.29E+06,88.4099,,,
6812.9,1.89E+06,88.4754,,,
4641.6,2.76E+06,88.5138,,,
3162.3,4.02E+06,88.5128,,,
2154.4,5.87E+06,88.4762,,,
1467.8,8.57E+06,88.3405,,,
1000,1.25E+07,88.2478,,,
681.29,1.82E+07,88.1812,,,
464.16,2.66E+07,87.9877,,,
316.23,3.87E+07,87.8223,,,
215.44,5.65E+07,87.4062,,,
146.78,8.19E+07,87.0569,,,
100,1.19E+08,86.5095,,,
68.129,1.73E+08,86.0096,,,
46.416,2.49E+08,85.4881,,,
31.623,3.59E+08,84.3745,,,
21.544,5.14E+08,83.0502,,,
14.678,7.56E+08,81.1149,,,
10,1.09E+09,79.8604,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,128831,87.2569,10300,4480000000,1.40E-11
68129,188113,87.1468,,,
46416,273170,87.1094,,,
31623,395684,87.1543,,,
21544,573347,87.3125,,,
14678,830086,87.4309,,,
10000,1.21E+06,87.8012,,,
6812.9,1.76E+06,88.0316,,,
4641.6,2.57E+06,88.1636,,,
3162.3,3.75E+06,88.2298,,,
2154.4,5.48E+06,88.2279,,,
1467.8,7.98E+06,88.0952,,,
1000,1.16E+07,87.9875,,,
681.29,1.70E+07,87.7746,,,
464.16,2.47E+07,87.5374,,,
316.23,3.60E+07,87.2593,,,
215.44,5.21E+07,86.8023,,,
146.78,7.55E+07,86.476,,,
100,1.10E+08,86.2267,,,
68.129,1.58E+08,85.6206,,,
46.416,2.29E+08,84.9642,,,
31.623,3.32E+08,84.5284,,,
21.544,4.73E+08,82.3795,,,
14.678,6.68E+08,81.3662,,,
10,9.63E+08,80.7305,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,125532.052,87.6353217,7873.5,3654600000,1.41E-11
68129,183738.801,87.7780896,,,
46416,268040.832,87.951368,,,
31623,391006.806,88.0642672,,,
21544,569367.292,88.1425655,,,
14678,829526.839,88.1567914,,,
10000,1211626.62,88.1985761,,,
6812.9,1766358.21,88.2051554,,,
4641.6,2574984.71,88.1513232,,,
3162.3,3757426.2,88.1258867,,,
2154.4,5471275.51,87.9970198,,,
1467.8,7958218.24,87.6904182,,,
1000,11583000.3,87.5325112,,,
681.29,16802510.4,87.3402193,,,
464.16,24395501.3,87.0332431,,,
316.23,35423963,86.8305578,,,
215.44,51304412.8,86.6244943,,,
146.78,74277681.3,86.0335875,,,
100,107727854,85.716612,,,
68.129,155821965,85.0645385,,,
46.416,224152431,84.3939485,,,
31.623,323992049,83.0831133,,,
21.544,463378818,81.3299207,,,
14.678,657429104,80.3468141,,,
10,932212931,78.2771682,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,123746.511,87.5424835,7920.7,2736100000,1.43E-11
68129,181023.761,87.697754,,,
46416,263996.427,87.8965737,,,
31623,384582.281,88.0163725,,,
21544,560715.229,88.1882081,,,
14678,816936.91,88.1456553,,,
10000,1192442.82,88.2198127,,,
6812.9,1737210.1,88.2733557,,,
4641.6,2536424.79,88.2953548,,,
3162.3,3699311.12,88.2118905,,,
2154.4,5392657.89,88.1947503,,,
1467.8,7864768.3,87.9273988,,,
1000,11468092.4,87.7457851,,,
681.29,16667422.8,87.5616033,,,
464.16,24213962.5,87.2590187,,,
316.23,35160390.2,86.7390142,,,
215.44,50984536.1,86.3574548,,,
146.78,73907314.3,85.6923993,,,
100,106897149,85.1786432,,,
68.129,153864906,84.0644492,,,
46.416,220973068,82.8437004,,,
31.623,314321006,81.3874493,,,
21.544,448712378,79.9226378,,,
14.678,630777103,78.1480286,,,
10,889480525,73.8151804,,,
Frequency (Hz),Z (�),#NAME?,Output Rs.R (�),Output Rct.R (�),Output C.C (F)
100000,124958.4764,87.62774021,7957.7,2468700000,1.41E-11
68129,182733.7223,87.73282086,,,
46416,266433.8941,87.87926688,,,
31623,388314.8575,87.9974627,,,
21544,566157.2681,88.08927718,,,
14678,824192.3428,88.08168574,,,
10000,1203078.248,88.10563815,,,
6812.9,1753565.006,88.16240312,,,
4641.6,2552836.098,88.13711589,,,
3162.3,3721309.597,88.12573409,,,
2154.4,5421785.668,87.97484276,,,
1467.8,7895977.827,87.72550269,,,
1000,11489888.47,87.64965591,,,
681.29,16711921.24,87.31269927,,,
464.16,24361620.27,87.72195854,,,
316.23,35264766.34,86.97979736,,,
215.44,51263914.22,86.77778108,,,
146.78,74432526.21,86.28086382,,,
100,109726266.1,86.05547403,,,
68.129,157518809.6,84.69565222,,,
46.416,229255897.7,83.22005872,,,
31.623,331622944.7,80.75977428,,,
21.544,461955381.8,78.09486239,,,
14.678,651292176.1,75.41202582,,,
10,914022067.4,70.95003706,,,
Frequency (Hz),Z (Ω),#NAME?,Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,115103.6488,86.82736161,9537.9,1842600000,1.60E-11
68129,167920.2288,87.07358537,,,
46416,244474.6171,87.33087569,,,
31623,355418.2281,87.42906177,,,
21544,516859.1623,87.57148034,,,
14678,751283.6014,87.5885423,,,
10000,1094157.591,87.62898686,,,
6812.9,1591549.885,87.63122411,,,
4641.6,2314496.362,87.5916988,,,
3162.3,3368992.06,87.4763956,,,
2154.4,4896781.669,87.33240726,,,
1467.8,7108232.071,87.06701705,,,
1000,10305728.16,86.82107961,,,
681.29,14938407.57,86.56491127,,,
464.16,21643640.15,86.23520974,,,
316.23,31313675.33,85.83203886,,,
215.44,45215813.73,85.44237934,,,
146.78,65347772.74,84.50479606,,,
100,93999646.88,83.64613525,,,
68.129,134996297.1,82.56259756,,,
46.416,193517658.3,81.10218096,,,
31.623,275079694.1,79.37914514,,,
21.544,387721551.3,76.52879047,,,
14.678,544263680.3,74.41613685,,,
10,744006713.3,70.95978217,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,405906.524850408,87.5792634512445,23293,944800000,4.3781E-12
68129,590194.849864112,87.3087163846229,,,
46416,853463.41743964,87.5428178369393,,,
31623,1236873.85044837,88.0524459692421,,,
21544,1794266.5076199,88.403848857538,,,
14678,2611597.27120623,89.327038903402,,,
10000,3844856.93311314,90.2429611569723,,,
6812.9,5691102.80028714,91.1357789599507,,,
4641.6,8522159.19481908,91.4327093087369,,,
3162.3,12820589.9815853,91.2116693884585,,,
2154.4,19155306.7031721,89.8497269203699,,,
1467.8,28497036.5442764,87.541700264794,,,
1000,41779702.1117104,84.8416285619991,,,
681.29,59901005.2639023,81.1135605716879,,,
464.16,84034305.736064,77.6356888310367,,,
316.23,116139212.832345,74.2633444646409,,,
215.44,158545393.792729,70.7115211981685,,,
146.78,213861530.13688,68.1012445470793,,,
100,290052491.705239,64.5012937484437,,,
68.129,380674594.437135,61.2625205637709,,,
46.416,500153618.83521,56.6158920425871,,,
31.623,632169290.457211,51.07129275692,,,
21.544,792697768.050988,45.8226783613209,,,
14.678,910366313.936696,39.1037965910973,,,
10,1037650084.17367,34.4227986802177,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,460630.104662923,85.4951251492467,73343,63471000,4.3873E-12
68129,666310.91238187,84.2640344099273,,,
46416,952708.06124913,83.5953605301425,,,
31623,1362263.79342522,82.9159430465736,,,
21544,1942300.56421724,82.3520761395305,,,
14678,2775880.32867581,81.1331879497732,,,
10000,3964160.04274647,79.6208788826673,,,
6812.9,5621009.09026813,77.6712172220737,,,
4641.6,7936267.28982734,75.2480210632672,,,
3162.3,11105595.8854403,71.717474977903,,,
2154.4,15281520.4363394,67.1044410211727,,,
1467.8,20485195.0427557,61.4635319978834,,,
1000,26636655.4286263,55.1180863457694,,,
681.29,33248268.4593881,48.1515055778933,,,
464.16,39830241.3671167,41.495084075976,,,
316.23,45837082.8495513,35.6449346717941,,,
215.44,51828294.2572924,30.9262973182043,,,
146.78,57136554.4043011,27.4809669980232,,,
100,62591198.0438075,25.1825249617741,,,
68.129,68016627.8144679,23.7987664973763,,,
46.416,74026823.0621636,23.2157449488304,,,
31.623,80842989.4144288,23.2100778953497,,,
21.544,88216031.1304672,23.4345425705761,,,
14.678,96283728.8023775,24.1782497008693,,,
10,105723208.514123,25.2321730240329,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,349006.264603446,85.2628590350358,49722,642820000,6.1878E-12
68129,506049.524880525,85.161995568631,,,
46416,728100.947766969,85.1252850836571,,,
31623,1043878.73791925,85.0342988151161,,,
21544,1499394.29140623,85.1123400165792,,,
14678,2163325.20488078,85.0195300391359,,,
10000,3118840.19042958,84.9253799546223,,,
6812.9,4486745.92182308,84.7641950333925,,,
4641.6,6454890.29250794,84.5959010175546,,,
3162.3,9293006.98611607,84.1824871079033,,,
2154.4,13403183.3597369,83.6274662916396,,,
1467.8,19163355.7460142,82.8629839649179,,,
1000,27519553.9419872,81.6299536919778,,,
681.29,38959391.0616325,80.3113963582282,,,
464.16,55221718.178199,78.8301609285811,,,
316.23,77143899.6510812,76.9299416675022,,,
215.44,108918421.61273,71.1038411675827,,,
146.78,147091342.081102,73.8492902582924,,,
100,174688835.521037,56.18514646283,,,
68.129,233443477.970209,64.5123193342754,,,
46.416,527763491.762754,80.4535115509016,,,
31.623,341101237.411867,42.7553134214882,,,
21.544,642925043.445912,35.0736286322707,,,
14.678,854638462.880645,50.6886327353622,,,
10,868543974.825793,46.928650256806,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,225316.24662015,71.3059012583462,70103,2028600,8.6803E-12
68129,312060.152905643,69.7894909783116,,,
46416,430430.953187578,67.2733453396773,,,
31623,586276.129708757,63.4835024403379,,,
21544,785359.297969285,58.0447057006317,,,
14678,1017889.24255684,51.2289010620442,,,
10000,1267011.83343454,43.3407331653997,,,
6812.9,1499819.17423381,35.1237734130924,,,
4641.6,1684368.58577455,27.3009269381341,,,
3162.3,1816150.38164913,20.7039635724085,,,
2154.4,1905553.08038753,15.5274522821785,,,
1467.8,1963522.27059332,11.6071279711844,,,
1000,2008865.85067611,8.97061963368714,,,
681.29,2041071.74880173,7.23861565205692,,,
464.16,2073968.7750002,6.22132807535369,,,
316.23,2095385.44523184,5.80273860845809,,,
215.44,2129150.81410419,5.89979431792162,,,
146.78,2157569.85851266,6.38628964441665,,,
100,2194539.98136242,7.53174452703499,,,
68.129,2241791.09531532,9.23463961287698,,,
46.416,2312670.37557349,11.5502500322019,,,
31.623,2398605.73988048,14.6139532399795,,,
21.544,2525869.78953448,18.6239605404477,,,
14.678,2730687.5790523,23.4659826174995,,,
10,3039731.28364143,29.0180390679492,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,413027.6860528,90.3053598825528,121810,262000000,9.1126E-12
68129,628949.329249512,85.538682414844,,,
46416,909793.593112858,78.9506736122603,,,
31623,1227264.49662458,72.7203485600203,,,
21544,1585207.41142745,68.6061060264094,,,
14678,2012891.33299402,67.3574559252744,,,
10000,2602333.34860867,68.3994794239988,,,
6812.9,3449156.99962815,70.5876913816142,,,
4641.6,4692092.35668385,72.724603619477,,,
3162.3,6485153.30857678,74.3308004920905,,,
2154.4,9056456.82047635,75.5380610001244,,,
1467.8,12726091.4884904,75.7290081793224,,,
1000,17892213.5762534,75.4250443161528,,,
681.29,25224404.9632076,74.7974271590588,,,
464.16,35159220.5843754,72.8051653300969,,,
316.23,48251228.6471532,69.6392031498672,,,
215.44,65362798.6629004,66.3744196362585,,,
146.78,87155174.2365732,62.8769950057928,,,
100,111752123.307073,59.25814256832,,,
68.129,140343165.326545,56.9299623800348,,,
46.416,174118976.898528,55.602662865133,,,
31.623,220912548.425733,54.1635337517487,,,
21.544,282441115.19759,52.0642581458813,,,
14.678,368138451.720366,49.0323447028583,,,
10,450575028.657057,46.2895477210981,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,2610.30193521359,13.0693321317952,3128.4,5805.4,2.643E-08
68129,2754.86493774602,13.4806509633428,,,
46416,2914.47610863269,14.0742978735033,,,
31623,3092.31910890301,14.7908654114119,,,
21544,3296.32795143041,15.5700642176294,,,
14678,3531.76237422728,16.3427295738611,,,
10000,3801.19104303585,17.034363034482,,,
6812.9,4105.46083786898,17.5803520317105,,,
4641.6,4447.18114549762,17.9219242353527,,,
3162.3,4823.73816672409,18.0254890138875,,,
2154.4,5229.72788460207,17.8839335405022,,,
1467.8,5658.43215593306,17.5231821455253,,,
1000,6100.28823649936,17.026904088382,,,
681.29,6559.25573670935,16.4856131755234,,,
464.16,7016.33917171477,15.9843134327012,,,
316.23,7485.57112261479,15.57964995593,,,
215.44,7977.19599669797,15.3009826387779,,,
146.78,8495.00892551219,15.1041629462202,,,
100,9040.18773487389,14.9228803453051,,,
68.129,9639.9678153676,14.677833128348,,,
46.416,10274.1715326997,14.2750344733189,,,
31.623,10930.7388630992,13.6878932801627,,,
21.544,11590.3180699689,12.917648450843,,,
14.678,12236.7441185291,12.042097315925,,,
10,12841.9674197412,11.1141070297639,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,334679.42074079,83.4228684816512,84282,22987000,7.0343E-12
68129,480874.182108166,81.8097193252906,,,
46416,685147.52509781,80.3650763858033,,,
31623,969705.978517641,78.7848678896451,,,
21544,1372472.79858641,76.7390753456829,,,
14678,1913458.05444807,73.8023807162539,,,
10000,2643590.90640004,70.2913143448861,,,
6812.9,3573638.99340779,66.3270679791263,,,
4641.6,4702712.51058238,62.1007795711601,,,
3162.3,6042430.2128203,58.0435159259448,,,
2154.4,7621605.14633284,54.7672898457447,,,
1467.8,9610601.28589771,51.5691331554587,,,
1000,12147238.9025471,48.0596149207686,,,
681.29,15160579.2684787,43.3134252965994,,,
464.16,18312970.880206,36.9817782284444,,,
316.23,21132737.8851368,30.0373441004329,,,
215.44,23301965.417661,23.2462974055445,,,
146.78,24611088.7082774,17.4185925997399,,,
100,25425510.7193902,12.9588499019143,,,
68.129,25966072.0621724,9.78922850257529,,,
46.416,26362394.9446159,7.46294938682374,,,
31.623,26538119.0646655,5.78292564392522,,,
21.544,26630023.6384149,4.5322874946486,,,
14.678,26912274.1761014,3.65119765921939,,,
10,27160346.0082252,2.98554818408863,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,440446.547403025,85.0725354102302,99199,287610000,6.6308E-12
68129,636261.855038543,83.9052498894181,,,
46416,911616.518536139,82.7392695247719,,,
31623,1297968.17287676,81.5411540444937,,,
21544,1837652.37304227,80.2047785319182,,,
14678,2577035.91203738,78.7627971842765,,,
10000,3603290.13381025,77.282414433521,,,
6812.9,4988327.95251787,75.9148028934082,,,
4641.6,6860719.54540973,74.6206024740374,,,
3162.3,9345241.70501542,73.5020087461148,,,
2154.4,12728926.9017081,72.4382211353633,,,
1467.8,17208981.4164669,71.7572639194522,,,
1000,23382180.9309643,71.3585619444396,,,
681.29,31927488.4100004,70.8165877477438,,,
464.16,43746288.2773887,69.6818340887527,,,
316.23,59631358.3693783,67.6609528308791,,,
215.44,80826168.8700764,64.6674726902648,,,
146.78,107680664.321425,61.4255183283341,,,
100,141663026.833204,57.3537359456479,,,
68.129,180705347.124732,52.4357111891506,,,
46.416,224123029.953927,47.1275795847968,,,
31.623,269972732.349125,41.9010566058369,,,
21.544,313163049.070027,36.9742335862503,,,
14.678,353708868.91301,33.8375353288814,,,
10,400620545.661225,30.6772213847623,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,777191.781304347,75.870521333682,294190,5458800,3.1284E-12
68129,1094921.63027256,69.1711438156393,,,
46416,1472484.10618492,61.5835906488061,,,
31623,1886808.13446126,53.436802516381,,,
21544,2306098.53341728,45.561015214534,,,
14678,2677280.54812292,39.5129829953667,,,
10000,3051611.48029175,34.9879225938337,,,
6812.9,3449196.36819024,31.8205575233857,,,
4641.6,3939520.71826265,29.0488825248862,,,
3162.3,4450742.63040741,25.8309041563332,,,
2154.4,4940321.44217559,22.3171994779896,,,
1467.8,5321248.89242098,18.7585229904072,,,
1000,5614990.45611362,16.0224063354119,,,
681.29,5826345.21201491,14.0442251508525,,,
464.16,6032250.89473517,12.9047711483443,,,
316.23,6258619.44795842,12.5218578103835,,,
215.44,6481375.02533391,12.712056597815,,,
146.78,6761961.44585614,13.2488618400478,,,
100,7066006.49552368,14.2649585734634,,,
68.129,7495955.47859904,15.45449773205,,,
46.416,7994235.19612408,16.8476160181877,,,
31.623,8680110.17649153,18.3654916914776,,,
21.544,9430578.68267317,20.3298749569544,,,
14.678,10286290.5897085,22.7769433131711,,,
10,11380485.3240022,25.6934311180118,,,
Frequency (Hz),Z (Ω),-Phase (°),Output Rs.R (Ω),Output Rct.R (Ω),Output C.C (F)
100000,763603.887156468,74.2941739518373,327020,9619100,3.6304E-12
68129,1047800.56352585,70.3571847642611,,,
46416,1415697.77168464,67.0463841400178,,,
31623,1895172.37026105,63.2802600457691,,,
21544,2491809.52145465,58.6924766796329,,,
14678,3175327.24763892,53.4641251974877,,,
10000,3931816.32290486,48.0896662084421,,,
6812.9,4687128.41124716,43.511286608438,,,
4641.6,5462013.44037789,40.098411361267,,,
3162.3,6277900.87827591,38.0213618767959,,,
2154.4,7209404.91407729,37.2382673516595,,,
1467.8,8319907.67900708,37.1977379275793,,,
1000,9666409.83059154,37.6427574328887,,,
681.29,11269997.1312578,38.2842075590002,,,
464.16,13178954.5658563,39.2524624273116,,,
316.23,15434366.3360001,40.7109100824643,,,
215.44,18218586.1230959,42.8361876828974,,,
146.78,21736662.9765831,45.6717903807922,,,
100,26448916.7476742,49.1434840461038,,,
68.129,33038460.6141906,52.6791459632116,,,
46.416,42158699.0886215,55.8849439460775,,,
31.623,54769469.4254081,58.3830891688274,,,
21.544,72081296.4675423,59.9570353964694,,,
14.678,95172764.7022196,60.7998577271425,,,
10,126289271.456905,60.6524397669677,,,
